@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0-weka.filters.unsupervised.instance.RemovePercentage-P50.0-V

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR101,'Em obra',Outros,Tombamento,'Falta de atenção',Reta,Caminhão,Segunda-feira,10,1101,Madrugada
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quarta-feira,15,1101,Manhã
BR101,Seca,Inexistente,Incêndio,'Defeito mecânico',Reta,Automóvel,Sexta-feira,23,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Utilitário,Sexta-feira,24,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quinta-feira,25,1101,Madrugada
BR101,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Caminhão,Quinta-feira,30,1101,Madrugada
BR101,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Automóvel,Quarta-feira,32,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sábado,33,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,34,1101,Tarde
BR101,Seca,Inexistente,Tombamento,Outras,Reta,'Não identificado',Quinta-feira,36,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Curva,Caminhonete,Quarta-feira,38,1101,Tarde
BR101,Molhada,Inexistente,'Colisão traseira',Dormindo,Reta,Caminhonete,Segunda-feira,39,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Ônibus,Quarta-feira,40,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Caminhão-Trator,Segunda-feira,41,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,Quinta-feira,41,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Sábado,41,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Caminhão,Segunda-feira,42,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Ônibus,Domingo,42,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,42,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Sábado,43,1101,Manhã
BR101,'Em obra',Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Caminhão-Trator,Terça-feira,43,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sábado,43,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sexta-feira,43,1101,Manhã
BR101,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Segunda-feira,43,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Automóvel,Segunda-feira,44,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,Sexta-feira,44,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Sábado,44,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Ônibus,Domingo,44,1101,Manhã
BR101,Seca,Inexistente,'Colisão frontal','Ingestão de álcool',Reta,Motocicletas,Domingo,45,1101,Noite
BR101,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Automóvel,Domingo,45,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Quarta-feira,45,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Segunda-feira,45,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Ônibus,Segunda-feira,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,Sábado,47,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ciclomotor,Domingo,47,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão,Domingo,47,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,Domingo,47,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,48,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Sexta-feira,48,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',Sábado,48,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Ônibus,Quinta-feira,48,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quarta-feira,49,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Automóvel,Sábado,49,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Quinta-feira,49,1101,Tarde
BR101,Seca,Cartazes/faixas,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,Sábado,50,1101,Noite
BR101,Seca,Outros,'Colisão lateral',Outras,Curva,'Não identificado',Sábado,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Defeito na via',Reta,Caminhão,Segunda-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,50,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sábado,50,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quinta-feira,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sábado,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sábado,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Caminhão,Sexta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Segunda-feira,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sábado,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Sábado,50,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de animal','Falta de atenção',Reta,Automóvel,Quinta-feira,51,1101,Madrugada
BR101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Curva,'Não se Aplica',Sábado,51,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Defeito na via',Reta,Caminhão-Trator,Sexta-feira,51,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motoneta,Sexta-feira,51,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,51,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Automóvel,Sexta-feira,51,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Segunda-feira,52,1101,Tarde
BR101,Seca,Inexistente,'Colisão frontal','Falta de atenção',Reta,Automóvel,Segunda-feira,54,1101,Noite
BR101,Seca,Inexistente,Capotamento,'Velocidade incompatível',Curva,Automóvel,Sexta-feira,57,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Automóvel,Sexta-feira,57,1101,Manhã
BR101,Seca,Inexistente,'Derramamento de Carga','Falta de atenção',Reta,Motocicletas,Quinta-feira,57,1101,Tarde
BR101,Seca,Inexistente,Tombamento,'Defeito mecânico',Reta,Caminhão-Trator,Segunda-feira,57,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Automóvel,Sábado,58,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Domingo,58,1101,Tarde
BR101,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motocicletas,Segunda-feira,58,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Quarta-feira,58,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sábado,58,1101,Manhã
BR101,Seca,Inexistente,Incêndio,Outras,Reta,Camioneta,Domingo,58,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,60,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sexta-feira,60,1101,Manhã
BR101,'Com buraco',Inexistente,Tombamento,Dormindo,Reta,Caminhão,Quinta-feira,60,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,Sexta-feira,61,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Motocicletas,Domingo,61,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quinta-feira,61,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,63,1101,Manhã
BR101,Seca,Outros,'Colisão traseira','Falta de atenção',Cruzamento,Motocicletas,Sexta-feira,63,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,'Não identificado',Terça-feira,63,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Quinta-feira,64,1101,Noite
BR101,Seca,Outros,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quarta-feira,65,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,Quarta-feira,65,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quinta-feira,65,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,66,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,66,1101,Tarde
BR101,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,66,1101,Noite
BR101,Seca,'Veículo estacionado','Colisão traseira',Outras,Reta,Automóvel,Sexta-feira,66,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Quinta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Quinta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Terça-feira,67,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quarta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quinta-feira,67,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,67,1101,Noite
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Quarta-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Segunda-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,Terça-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,67,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Quinta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quarta-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,67,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Sábado,67,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Sexta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,68,1101,Tarde
BR101,Outra,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Terça-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,Quarta-feira,68,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,68,1101,Manhã
BR101,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Sexta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Sábado,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,Sexta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Quarta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Motocicletas,Quinta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Quarta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quarta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Terça-feira,68,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Motocicletas,Quarta-feira,68,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Sexta-feira,68,1101,Tarde
BR101,Molhada,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Reta,Camioneta,Segunda-feira,69,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,Sexta-feira,69,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Quinta-feira,69,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Terça-feira,69,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,69,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Camioneta,Segunda-feira,69,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Ônibus,Sexta-feira,70,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,70,1101,Tarde
BR101,'Com buraco',Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Terça-feira,70,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo','Falta de atenção',Curva,Motocicletas,Domingo,70,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Segunda-feira,70,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sexta-feira,70,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,7,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Quarta-feira,70,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sexta-feira,70,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quarta-feira,71,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,71,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,71,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Segunda-feira,71,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Ônibus,Sábado,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Reboque,Sexta-feira,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sexta-feira,71,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,71,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sexta-feira,71,1101,Manhã
BR101,'Com buraco',Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sexta-feira,72,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Quarta-feira,72,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,Sexta-feira,73,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Utilitário,Terça-feira,73,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Quarta-feira,73,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Segunda-feira,73,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,73,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,74,1101,Tarde
BR101,Seca,Inexistente,'Colisão com objeto fixo',Outras,Curva,Caminhonete,Sexta-feira,74,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sexta-feira,75,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Sábado,75,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Sexta-feira,75,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Segunda-feira,76,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,76,1101,Manhã
BR101,'Com buraco',Inexistente,QuedaMoto/bicla,Outras,Reta,Motocicletas,Quarta-feira,77,1101,Tarde
BR101,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,77,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira',Outras,Curva,Motocicletas,Segunda-feira,77,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Sábado,77,1101,Manhã
BR101,'Com Gelo',Ofuscamento,'Colisão lateral','Falta de atenção',Reta,Caminhão,Domingo,77,1101,Manhã
BR101,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Caminhão-Trator,Domingo,78,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,Quarta-feira,78,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quarta-feira,78,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Domingo,78,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Ônibus,Terça-feira,78,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,78,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Sexta-feira,78,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Microônibus,Sexta-feira,78,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,78,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal',Outras,Cruzamento,Automóvel,Terça-feira,78,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Sexta-feira,79,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhão-Trator,Sexta-feira,79,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,Quinta-feira,79,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Motocicletas,Quarta-feira,80,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,80,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Terça-feira,80,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Terça-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Caminhão,Sábado,80,1101,Madrugada
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhonete,Quinta-feira,80,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,Quarta-feira,80,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sábado,81,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,Sábado,82,1101,Tarde
