%
% ARFF data file, generated by KNIME
%
% Date: Sun Feb 05 11:28:54 BRT 2017
% User: otluiz
%

@RELATION DataTable
@ATTRIBUTE BR	INTEGER
@ATTRIBUTE CondPista	INTEGER
@ATTRIBUTE RestrVisibili	INTEGER
@ATTRIBUTE TipoAcident	INTEGER
@ATTRIBUTE CausaAcident	INTEGER
@ATTRIBUTE TracadoVia	INTEGER
@ATTRIBUTE TipoAuto	INTEGER
@ATTRIBUTE Gravidade	INTEGER
@ATTRIBUTE DiaDaSemana	INTEGER
@ATTRIBUTE Hour	INTEGER
@ATTRIBUTE KMArredondado	INTEGER
@ATTRIBUTE Delegacia	INTEGER
@ATTRIBUTE tx_RestVisibi	REAL
@ATTRIBUTE tx_CondPista	REAL
@ATTRIBUTE tx_TipoAcident	REAL
@ATTRIBUTE tx_DiaSemana	REAL
@ATTRIBUTE tx_CausaAcident	REAL
@ATTRIBUTE tx_TracadoVia	REAL
@ATTRIBUTE tx_BR	REAL
@ATTRIBUTE tx_Km	REAL

@DATA
101,1,10,4,3,4,21,1,6,8,66,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.434,0.016
101,1,10,4,21,4,1,1,3,8,66,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.016
101,1,10,6,3,4,610,1,5,12,67,1101,0.923,0.802,0.032,0.158,0.375,0.812,0.434,0.019
101,1,10,1,9,4,5,0,3,19,67,1101,0.923,0.802,0.218,0.136,0.024,0.812,0.434,0.019
101,16,10,6,3,4,610,1,5,11,67,1101,0.923,0.025,0.032,0.158,0.375,0.812,0.434,0.019
101,1,10,4,3,4,377,1,4,20,67,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.019
101,1,10,1,3,4,8,1,4,19,68,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.434,0.025
101,1,10,4,21,4,1,1,2,17,68,1101,0.923,0.802,0.301,0.137,0.089,0.812,0.434,0.025
101,1,10,1,3,4,1,1,2,7,68,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.025
101,1,10,2,30,4,5,1,7,19,68,1101,0.923,0.802,0.091,0.132,0.045,0.812,0.434,0.025
101,1,10,4,3,4,21,1,4,23,68,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.025
101,1,10,6,6,12,5,1,6,13,68,1101,0.923,0.802,0.032,0.14,0.255,0.152,0.434,0.025
101,1,10,4,3,8,5,1,4,16,68,1101,0.923,0.802,0.301,0.141,0.375,0.037,0.434,0.025
101,1,10,4,21,4,5,1,2,16,68,1101,0.923,0.802,0.301,0.137,0.089,0.812,0.434,0.025
101,1,10,4,3,4,55,1,4,17,68,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.434,0.025
101,1,10,18,3,4,233,1,1,14,69,1101,0.923,0.802,0.034,0.155,0.375,0.812,0.434,0.019
101,1,10,4,21,4,21,1,3,17,69,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.019
101,16,10,4,21,4,5,1,5,16,69,1101,0.923,0.025,0.301,0.158,0.089,0.812,0.434,0.019
101,16,10,6,27,4,5,1,2,18,69,1101,0.923,0.025,0.032,0.137,0.028,0.812,0.434,0.019
101,1,50,1,6,4,21,1,5,15,69,1101,0.026,0.802,0.218,0.158,0.255,0.812,0.434,0.019
101,1,10,1,3,4,6765,1,1,12,69,1101,0.923,0.802,0.218,0.155,0.375,0.812,0.434,0.019
101,1,10,1,3,4,5,1,1,13,69,1101,0.923,0.802,0.218,0.155,0.375,0.812,0.434,0.019
101,1,10,1,6,4,89,1,3,17,69,1101,0.923,0.802,0.218,0.136,0.255,0.812,0.434,0.019
101,1,10,4,6,4,377,1,4,15,69,1101,0.923,0.802,0.301,0.141,0.255,0.812,0.434,0.019
101,1,10,20,6,4,1,1,7,15,69,1101,0.923,0.802,0.104,0.132,0.255,0.812,0.434,0.019
101,1,30,2,3,4,21,0,1,15,69,1101,0.031,0.802,0.091,0.155,0.375,0.812,0.434,0.019
101,2,10,4,3,12,55,0,6,11,70,1101,0.923,0.135,0.301,0.14,0.375,0.152,0.434,0.016
101,1,50,1,3,4,5,1,6,19,70,1101,0.026,0.802,0.218,0.14,0.375,0.812,0.434,0.016
101,1,10,1,3,4,8,1,4,9,70,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.434,0.016
101,1,10,2,6,4,13,1,4,23,70,1101,0.923,0.802,0.091,0.141,0.255,0.812,0.434,0.016
101,1,10,4,21,4,1,1,3,15,70,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.016
101,1,10,1,21,4,8,1,6,9,71,1101,0.923,0.802,0.218,0.14,0.089,0.812,0.434,0.015
101,1,50,20,15,12,1,1,7,4,71,1101,0.026,0.802,0.104,0.132,0.037,0.152,0.434,0.015
101,1,30,2,6,4,1,1,3,23,71,1101,0.031,0.802,0.091,0.136,0.255,0.812,0.434,0.015
101,1,10,10,6,4,1,1,4,16,71,1101,0.923,0.802,0.034,0.141,0.255,0.812,0.434,0.015
101,1,10,1,3,4,5,1,4,8,71,1101,0.923,0.802,0.218,0.141,0.375,0.812,0.434,0.015
101,1,10,4,21,4,21,0,5,17,71,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.434,0.015
101,1,10,4,3,4,1,1,2,23,73,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.434,0.008
101,16,10,4,27,4,13,1,5,15,74,1101,0.923,0.025,0.301,0.158,0.028,0.812,0.434,0.011
101,16,10,4,3,4,5,1,5,11,74,1101,0.923,0.025,0.301,0.158,0.375,0.812,0.434,0.011
101,1,10,12,3,12,610,1,5,8,74,1101,0.923,0.802,0.036,0.158,0.048,0.152,0.434,0.011
101,1,10,12,3,12,1,0,2,7,74,1101,0.923,0.802,0.036,0.137,0.048,0.152,0.434,0.011
101,1,10,1,3,4,55,0,2,16,75,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.008
101,1,10,4,21,4,55,0,4,8,75,1101,0.923,0.802,0.301,0.141,0.089,0.812,0.434,0.008
101,16,10,1,3,4,21,0,2,10,75,1101,0.923,0.025,0.218,0.137,0.375,0.812,0.434,0.008
101,16,10,1,9,4,377,0,5,12,75,1101,0.923,0.025,0.218,0.158,0.024,0.812,0.434,0.008
101,1,10,4,3,4,1,0,5,8,75,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.008
101,16,10,18,6,4,233,1,4,18,75,1101,0.923,0.025,0.034,0.141,0.255,0.812,0.434,0.008
101,16,10,4,27,4,55,1,3,15,75,1101,0.923,0.025,0.301,0.136,0.028,0.812,0.434,0.008
101,2,10,4,27,4,1,1,4,15,75,1101,0.923,0.135,0.301,0.141,0.028,0.812,0.434,0.008
101,1,10,4,3,4,13,1,7,11,75,1101,0.923,0.802,0.301,0.132,0.375,0.812,0.434,0.008
101,1,10,4,21,4,55,1,3,9,75,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.008
101,1,10,1,3,4,5,0,2,7,76,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.008
101,1,10,2,3,4,5,0,5,7,76,1101,0.923,0.802,0.091,0.158,0.375,0.812,0.434,0.008
101,1,10,20,6,12,1,0,7,21,76,1101,0.923,0.802,0.104,0.132,0.255,0.152,0.434,0.008
101,16,40,1,27,4,1,1,5,10,76,1101,0.001,0.025,0.218,0.158,0.028,0.812,0.434,0.008
101,2,10,4,21,4,21,1,4,7,76,1101,0.923,0.135,0.301,0.141,0.089,0.812,0.434,0.008
101,1,10,1,6,4,21,0,6,15,76,1101,0.923,0.802,0.218,0.14,0.255,0.812,0.434,0.008
101,16,10,20,6,4,21,0,5,16,76,1101,0.923,0.025,0.104,0.158,0.255,0.812,0.434,0.008
101,1,30,18,3,4,233,0,4,18,76,1101,0.031,0.802,0.034,0.141,0.375,0.812,0.434,0.008
101,1,10,1,3,4,5,1,1,6,77,1101,0.923,0.802,0.218,0.155,0.375,0.812,0.434,0.009
101,16,10,1,21,4,55,0,1,21,77,1101,0.923,0.025,0.218,0.155,0.089,0.812,0.434,0.009
101,1,30,2,3,4,5,0,6,11,77,1101,0.031,0.802,0.091,0.14,0.375,0.812,0.434,0.009
101,1,10,1,15,4,21,0,5,16,78,1101,0.923,0.802,0.218,0.158,0.037,0.812,0.434,0.014
101,1,10,4,21,4,5,0,3,11,78,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.434,0.014
101,1,30,2,3,4,5,1,3,19,78,1101,0.031,0.802,0.091,0.136,0.375,0.812,0.434,0.014
101,16,10,4,21,12,4181,0,6,11,78,1101,0.923,0.025,0.301,0.14,0.089,0.152,0.434,0.014
101,1,10,1,6,4,1,0,6,15,79,1101,0.923,0.802,0.218,0.14,0.255,0.812,0.434,0.008
101,16,10,1,3,4,21,1,7,8,80,1101,0.923,0.025,0.218,0.132,0.375,0.812,0.434,0.018
101,1,10,1,3,4,5,1,2,8,82,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.012
101,16,10,1,3,12,21,1,5,17,83,1101,0.923,0.025,0.218,0.158,0.375,0.152,0.434,0.017
101,1,10,1,6,4,55,1,5,15,83,1101,0.923,0.802,0.218,0.158,0.255,0.812,0.434,0.017
101,1,10,4,3,4,8,1,3,9,83,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.017
101,1,10,4,3,4,1,0,3,8,84,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.007
101,1,10,4,3,4,5,1,3,7,85,1101,0.923,0.802,0.301,0.136,0.375,0.812,0.434,0.007
101,1,10,4,3,4,55,1,5,15,88,1101,0.923,0.802,0.301,0.158,0.375,0.812,0.434,0.005
101,4,50,4,6,4,1,1,4,9,88,1101,0.026,0.018,0.301,0.141,0.255,0.812,0.434,0.005
101,1,10,20,6,4,55,1,5,14,89,1101,0.923,0.802,0.104,0.158,0.255,0.812,0.434,0.005
101,16,30,1,6,4,55,0,6,20,90,1101,0.031,0.025,0.218,0.14,0.255,0.812,0.434,0.007
101,2,10,1,3,12,89,0,5,5,90,1101,0.923,0.135,0.218,0.158,0.375,0.152,0.434,0.007
101,1,10,1,33,4,8,0,2,13,90,1101,0.923,0.802,0.218,0.137,0.038,0.812,0.434,0.007
101,1,10,1,9,4,377,0,6,21,90,1101,0.923,0.802,0.218,0.14,0.024,0.812,0.434,0.007
101,8,10,1,3,4,5,0,3,7,90,1101,0.923,0.004,0.218,0.136,0.375,0.812,0.434,0.007
101,1,10,1,6,4,5,1,2,13,91,1101,0.923,0.802,0.218,0.137,0.255,0.812,0.434,0.006
101,1,10,20,6,4,1,0,3,9,92,1101,0.923,0.802,0.104,0.136,0.255,0.812,0.434,0.006
101,1,10,24,3,4,1,1,4,14,92,1101,0.923,0.802,0.056,0.141,0.375,0.812,0.434,0.006
101,1,10,8,3,4,89,1,3,19,92,1101,0.923,0.802,0.012,0.136,0.375,0.812,0.434,0.006
101,1,10,2,3,4,5,1,3,12,93,1101,0.923,0.802,0.091,0.136,0.375,0.812,0.434,0.006
101,1,50,1,6,4,89,1,1,10,94,1101,0.026,0.802,0.218,0.155,0.255,0.812,0.434,0.01
101,1,10,14,15,4,55,1,3,8,94,1101,0.923,0.802,0.026,0.136,0.037,0.812,0.434,0.01
101,1,10,10,18,12,21,1,5,4,94,1101,0.923,0.802,0.034,0.158,0.039,0.152,0.434,0.01
101,1,10,2,33,12,8,0,6,14,96,1101,0.923,0.802,0.091,0.14,0.038,0.152,0.434,0.007
101,1,10,2,3,4,5,1,7,6,98,1101,0.923,0.802,0.091,0.132,0.375,0.812,0.434,0.006
101,2,10,14,6,12,8,0,1,0,99,1101,0.923,0.135,0.026,0.155,0.255,0.152,0.434,0.005
101,1,30,1,9,4,5,0,1,11,102,1101,0.031,0.802,0.218,0.155,0.024,0.812,0.434,0.006
101,1,10,1,33,4,55,0,2,0,102,1101,0.923,0.802,0.218,0.137,0.038,0.812,0.434,0.006
101,1,50,24,15,12,55,1,5,22,103,1101,0.026,0.802,0.056,0.158,0.037,0.152,0.434,0.004
101,1,10,1,3,4,21,1,2,16,103,1101,0.923,0.802,0.218,0.137,0.375,0.812,0.434,0.004
101,1,10,18,6,4,233,0,3,6,106,1101,0.923,0.802,0.034,0.136,0.255,0.812,0.434,0.002
101,1,10,14,6,4,1,0,3,6,106,1101,0.923,0.802,0.026,0.136,0.255,0.812,0.434,0.002
101,1,10,20,27,12,1,1,3,6,113,1101,0.923,0.802,0.104,0.136,0.028,0.152,0.434,0.003
101,1,10,10,24,4,21,1,1,23,120,1101,0.923,0.802,0.034,0.155,0.022,0.812,0.434,0.002
101,1,10,14,6,4,8,1,6,1,176,1101,0.923,0.802,0.026,0.14,0.255,0.812,0.434,0.001
104,1,10,24,6,4,55,0,7,23,28,1102,0.923,0.802,0.056,0.132,0.255,0.812,0.066,0.003
104,1,10,24,9,12,377,1,4,14,31,1102,0.923,0.802,0.056,0.141,0.024,0.152,0.066,0.003
104,1,10,12,3,4,13,1,6,22,33,1102,0.923,0.802,0.036,0.14,0.048,0.812,0.066,0.004
104,1,10,24,6,12,21,1,4,4,51,1102,0.923,0.802,0.056,0.141,0.255,0.152,0.066,0.012
104,1,10,18,6,12,233,0,7,9,57,1102,0.923,0.802,0.034,0.132,0.255,0.152,0.066,0.007
104,1,10,4,30,4,1,0,1,16,60,1102,0.923,0.802,0.301,0.155,0.045,0.812,0.066,0.009
104,1,10,1,3,4,1,0,5,17,61,1102,0.923,0.802,0.218,0.158,0.375,0.812,0.066,0.007
104,1,10,4,21,8,21,1,1,14,62,1102,0.923,0.802,0.301,0.155,0.089,0.037,0.066,0.008
104,1,10,4,33,4,1,1,1,8,63,1102,0.923,0.802,0.301,0.155,0.038,0.812,0.066,0.009
104,1,10,1,21,4,1,1,2,16,64,1102,0.923,0.802,0.218,0.137,0.089,0.812,0.066,0.013
104,1,10,4,15,4,21,1,3,9,65,1102,0.923,0.802,0.301,0.136,0.037,0.812,0.066,0.013
104,1,10,2,3,8,1,0,6,12,65,1102,0.923,0.802,0.091,0.14,0.375,0.037,0.066,0.013
104,1,10,2,3,8,21,1,6,10,66,1102,0.923,0.802,0.091,0.14,0.375,0.037,0.066,0.016
104,1,10,4,21,4,55,1,2,8,67,1102,0.923,0.802,0.301,0.137,0.089,0.812,0.066,0.019
104,1,10,1,3,4,55,1,3,9,68,1102,0.923,0.802,0.218,0.136,0.375,0.812,0.066,0.025
104,1,10,24,6,4,1,1,5,22,69,1102,0.923,0.802,0.056,0.158,0.255,0.812,0.066,0.019
104,1,10,24,30,12,1,1,1,3,72,1102,0.923,0.802,0.056,0.155,0.045,0.152,0.066,0.01
104,1,10,4,33,12,1,1,5,15,73,1102,0.923,0.802,0.301,0.158,0.038,0.152,0.066,0.008
104,1,10,20,24,4,1,1,4,2,75,1102,0.923,0.802,0.104,0.141,0.022,0.812,0.066,0.008
104,1,10,4,3,4,21,0,7,17,77,1102,0.923,0.802,0.301,0.132,0.375,0.812,0.066,0.009
104,1,10,1,6,4,1,1,7,17,77,1102,0.923,0.802,0.218,0.132,0.255,0.812,0.066,0.009
104,1,10,16,9,12,1,1,1,4,79,1102,0.923,0.802,0.043,0.155,0.024,0.152,0.066,0.008
104,1,10,4,3,4,1,0,1,7,80,1102,0.923,0.802,0.301,0.155,0.375,0.812,0.066,0.018
104,1,10,24,21,4,1,1,4,14,81,1102,0.923,0.802,0.056,0.141,0.089,0.812,0.066,0.009
104,1,10,1,3,4,21,1,4,18,117,1102,0.923,0.802,0.218,0.141,0.375,0.812,0.066,0.001
104,1,10,24,6,4,1,1,4,17,125,1102,0.923,0.802,0.056,0.141,0.255,0.812,0.066,0.005
104,1,10,6,6,12,5,0,5,16,136,1102,0.923,0.802,0.032,0.158,0.255,0.152,0.066,0.002
110,1,10,24,30,12,1,1,7,5,106,1103,0.923,0.802,0.056,0.132,0.045,0.152,0.003,0.002
116,1,10,2,3,4,5,1,2,15,26,1105,0.923,0.802,0.091,0.137,0.375,0.812,0.012,0.006
116,64,10,6,6,12,5,1,5,14,27,1105,0.923,0.001,0.032,0.158,0.255,0.152,0.012,0.004
116,1,10,1,3,4,5,1,5,17,28,1105,0.923,0.802,0.218,0.158,0.375,0.812,0.012,0.003
116,1,10,20,6,12,1,1,1,13,32,1105,0.923,0.802,0.104,0.155,0.255,0.152,0.012,0.004
116,1,10,2,6,4,21,1,3,8,45,1105,0.923,0.802,0.091,0.136,0.255,0.812,0.012,0.007
116,1,10,22,6,4,1,1,4,17,70,1105,0.923,0.802,0.006,0.141,0.255,0.812,0.012,0.016
116,1,10,4,24,4,55,1,3,5,74,1105,0.923,0.802,0.301,0.136,0.022,0.812,0.012,0.011
116,1,10,20,6,12,5,1,7,20,82,1105,0.923,0.802,0.104,0.132,0.255,0.152,0.012,0.012
232,16,10,4,21,4,1,0,5,17,4,1101,0.923,0.025,0.301,0.158,0.089,0.812,0.271,0.004
232,1,10,4,3,4,21,1,2,8,5,1101,0.923,0.802,0.301,0.137,0.375,0.812,0.271,0.007
232,1,10,1,3,4,21,1,5,17,5,1101,0.923,0.802,0.218,0.158,0.375,0.812,0.271,0.007
232,1,10,4,21,4,55,1,3,17,5,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.271,0.007
232,1,10,4,21,4,377,1,3,13,5,1101,0.923,0.802,0.301,0.136,0.089,0.812,0.271,0.007
232,1,10,4,6,4,1,1,4,9,5,1101,0.923,0.802,0.301,0.141,0.255,0.812,0.271,0.007
232,1,10,4,3,4,1,1,4,18,6,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.271,0.006
232,1,10,20,6,4,1,1,2,19,6,1101,0.923,0.802,0.104,0.137,0.255,0.812,0.271,0.006
232,16,10,4,21,4,13,0,4,15,7,1101,0.923,0.025,0.301,0.141,0.089,0.812,0.271,0.007
232,1,10,4,3,4,55,1,4,16,7,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.271,0.007
232,1,10,4,3,4,1,1,1,6,7,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.007
232,1,10,4,3,4,4181,1,4,16,7,1101,0.923,0.802,0.301,0.141,0.375,0.812,0.271,0.007
232,1,10,4,21,4,5,1,6,19,7,1101,0.923,0.802,0.301,0.14,0.089,0.812,0.271,0.007
232,1,10,4,3,4,5,1,6,17,8,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.011
232,1,10,4,3,4,144,1,6,17,8,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.011
232,1,10,4,3,4,55,1,1,17,8,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.011
232,2,10,4,21,4,55,1,4,9,9,1101,0.923,0.135,0.301,0.141,0.089,0.812,0.271,0.011
232,1,10,4,6,4,55,1,1,14,9,1101,0.923,0.802,0.301,0.155,0.255,0.812,0.271,0.011
232,1,10,4,3,4,1,1,1,9,9,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.011
232,1,10,4,21,4,377,1,1,7,9,1101,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.011
232,2,10,4,21,4,1,1,7,18,9,1101,0.923,0.135,0.301,0.132,0.089,0.812,0.271,0.011
232,1,10,4,21,4,13,1,1,6,9,1101,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.011
232,1,10,4,3,4,1,0,6,14,9,1101,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.011
232,2,10,1,6,4,377,0,6,20,10,1101,0.923,0.135,0.218,0.14,0.255,0.812,0.271,0.006
232,1,10,4,3,4,1,1,1,7,10,1101,0.923,0.802,0.301,0.155,0.375,0.812,0.271,0.006
232,1,10,1,30,4,55,1,7,15,11,1101,0.923,0.802,0.218,0.132,0.045,0.812,0.271,0.004
232,2,10,16,15,4,1,1,7,20,12,1101,0.923,0.135,0.043,0.132,0.037,0.812,0.271,0.003
232,1,10,6,30,4,6765,0,7,1,12,1101,0.923,0.802,0.032,0.132,0.045,0.812,0.271,0.003
232,1,10,14,24,12,21,0,3,1,17,1101,0.923,0.802,0.026,0.136,0.022,0.152,0.271,0.003
232,1,10,20,6,12,55,1,6,9,22,1101,0.923,0.802,0.104,0.14,0.255,0.152,0.271,0.003
232,1,50,2,6,4,21,1,4,14,24,1101,0.026,0.802,0.091,0.141,0.255,0.812,0.271,0.004
232,1,10,22,6,4,377,1,5,15,27,1101,0.923,0.802,0.006,0.158,0.255,0.812,0.271,0.004
232,256,60,20,6,4,55,0,5,19,29,1101,0.011,0.004,0.104,0.158,0.255,0.812,0.271,0.004
232,1,10,24,6,12,1,1,5,6,31,1101,0.923,0.802,0.056,0.158,0.255,0.152,0.271,0.003
232,1,50,20,3,12,1,0,4,3,36,1101,0.026,0.802,0.104,0.141,0.375,0.152,0.271,0.003
232,1,10,4,18,4,21,1,6,3,40,1101,0.923,0.802,0.301,0.14,0.039,0.812,0.271,0.004
232,2,10,20,6,12,4181,0,5,1,42,1101,0.923,0.135,0.104,0.158,0.255,0.152,0.271,0.006
232,1,10,1,3,12,8,0,4,18,43,1101,0.923,0.802,0.218,0.141,0.375,0.152,0.271,0.008
232,1,10,12,6,4,89,0,7,21,45,1101,0.923,0.802,0.036,0.132,0.255,0.812,0.271,0.007
232,1,10,20,18,4,1,0,6,12,45,1101,0.923,0.802,0.104,0.14,0.039,0.812,0.271,0.007
232,1,30,1,6,8,55,0,3,18,49,1101,0.031,0.802,0.218,0.136,0.255,0.037,0.271,0.007
232,1,10,24,6,12,1,0,3,15,49,1101,0.923,0.802,0.056,0.136,0.255,0.152,0.271,0.007
232,1,10,4,3,4,1,1,6,15,49,1101,0.923,0.802,0.301,0.14,0.048,0.812,0.271,0.007
232,1,10,4,3,4,1,1,6,14,50,1101,0.923,0.802,0.301,0.14,0.048,0.812,0.271,0.023
232,1,30,12,3,4,1,1,3,16,51,1101,0.031,0.802,0.036,0.136,0.048,0.812,0.271,0.012
232,1,10,1,3,4,89,0,7,8,54,1101,0.923,0.802,0.218,0.132,0.375,0.812,0.271,0.005
232,1,10,4,30,4,5,1,7,20,55,1101,0.923,0.802,0.301,0.132,0.045,0.812,0.271,0.005
232,1,10,10,6,4,21,1,1,17,62,1101,0.923,0.802,0.034,0.155,0.255,0.812,0.271,0.008
232,1,10,4,24,4,13,0,6,17,67,1101,0.923,0.802,0.301,0.14,0.022,0.812,0.271,0.019
232,1,10,1,9,4,8,1,3,7,7,1101,0.923,0.802,0.218,0.136,0.024,0.812,0.271,0.007
232,1,10,1,3,4,8,1,3,18,71,1101,0.923,0.802,0.218,0.136,0.375,0.812,0.271,0.015
232,8,10,20,15,4,1,1,5,6,77,1101,0.923,0.004,0.104,0.158,0.037,0.812,0.271,0.009
232,1,10,4,15,4,21,0,7,21,80,1101,0.923,0.802,0.301,0.132,0.037,0.812,0.271,0.018
232,1,10,16,33,4,1,0,5,16,82,1101,0.923,0.802,0.043,0.158,0.038,0.812,0.271,0.012
232,1,10,14,24,4,1,0,5,14,82,1101,0.923,0.802,0.026,0.158,0.022,0.812,0.271,0.012
232,1,10,10,6,12,55,1,2,12,83,1101,0.923,0.802,0.034,0.137,0.255,0.152,0.271,0.017
232,1,10,4,21,4,89,0,5,5,84,1101,0.923,0.802,0.301,0.158,0.089,0.812,0.271,0.007
232,1,50,4,6,12,13,1,6,11,86,1101,0.026,0.802,0.301,0.14,0.255,0.152,0.271,0.008
232,1,10,1,3,12,55,1,7,19,86,1101,0.923,0.802,0.218,0.132,0.375,0.152,0.271,0.008
232,1,10,2,6,8,1,0,3,11,95,1102,0.923,0.802,0.091,0.136,0.255,0.037,0.271,0.008
232,1,10,24,6,12,55,1,5,0,97,1102,0.923,0.802,0.056,0.158,0.255,0.152,0.271,0.007
232,1,10,1,33,4,5,1,2,15,99,1102,0.923,0.802,0.218,0.137,0.038,0.812,0.271,0.005
232,1,10,24,15,8,1,1,7,15,100,1102,0.923,0.802,0.056,0.132,0.037,0.037,0.271,0.007
232,1,10,16,3,4,610,1,3,18,101,1102,0.923,0.802,0.043,0.136,0.375,0.812,0.271,0.005
232,1,10,4,21,4,1,1,1,15,101,1102,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.005
232,1,10,4,30,4,5,0,7,5,102,1102,0.923,0.802,0.301,0.132,0.045,0.812,0.271,0.006
232,1,10,4,6,4,1,0,7,14,109,1102,0.923,0.802,0.301,0.132,0.255,0.812,0.271,0.002
232,1,50,20,15,12,13,0,2,22,110,1102,0.026,0.802,0.104,0.137,0.037,0.152,0.271,0.002
232,1,10,24,6,12,55,1,1,1,111,1102,0.923,0.802,0.056,0.155,0.255,0.152,0.271,0.001
232,1,50,24,30,4,1,1,6,17,115,1102,0.026,0.802,0.056,0.14,0.045,0.812,0.271,0.002
232,1,60,10,6,4,1,1,6,17,115,1102,0.011,0.802,0.034,0.14,0.255,0.812,0.271,0.002
232,1,10,10,6,4,1,0,1,6,118,1102,0.923,0.802,0.034,0.155,0.255,0.812,0.271,0.002
232,1,10,22,6,4,21,0,5,15,122,1102,0.923,0.802,0.006,0.158,0.255,0.812,0.271,0.002
232,1,10,4,21,4,55,0,1,15,125,1102,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.005
232,1,10,16,15,12,89,0,3,10,127,1102,0.923,0.802,0.043,0.136,0.037,0.152,0.271,0.008
232,1,10,1,33,4,5,0,4,21,127,1102,0.923,0.802,0.218,0.141,0.038,0.812,0.271,0.008
232,1,10,2,18,12,55,0,6,9,127,1102,0.923,0.802,0.091,0.14,0.039,0.152,0.271,0.008
232,1,10,16,33,8,5,1,4,21,128,1102,0.923,0.802,0.043,0.141,0.038,0.037,0.271,0.006
232,1,10,2,30,4,1,1,3,22,129,1102,0.923,0.802,0.091,0.136,0.045,0.812,0.271,0.005
232,1,10,4,9,4,1,0,1,3,130,1102,0.923,0.802,0.301,0.155,0.024,0.812,0.271,0.007
232,2,10,1,3,4,1,1,5,5,131,1102,0.923,0.135,0.218,0.158,0.375,0.812,0.271,0.003
232,1,10,4,6,4,1,1,4,13,131,1102,0.923,0.802,0.301,0.141,0.255,0.812,0.271,0.003
232,1,10,4,6,4,5,0,6,13,133,1102,0.923,0.802,0.301,0.14,0.255,0.812,0.271,0.003
232,1,10,2,3,8,21,0,5,12,134,1102,0.923,0.802,0.091,0.158,0.375,0.037,0.271,0.002
232,1,10,4,21,4,8,0,2,13,134,1102,0.923,0.802,0.301,0.137,0.089,0.812,0.271,0.002
232,1,10,10,6,4,1,1,5,17,137,1102,0.923,0.802,0.034,0.158,0.255,0.812,0.271,0.002
232,2,10,6,30,4,5,0,7,2,137,1102,0.923,0.135,0.032,0.132,0.045,0.812,0.271,0.002
232,1,10,1,6,4,1,0,4,8,137,1102,0.923,0.802,0.218,0.141,0.255,0.812,0.271,0.002
232,1,10,1,6,4,144,1,1,6,140,1102,0.923,0.802,0.218,0.155,0.255,0.812,0.271,0.002
232,1,10,20,15,4,1,1,5,8,141,1102,0.923,0.802,0.104,0.158,0.037,0.812,0.271,0.002
232,1,10,4,3,4,5,0,6,6,147,1102,0.923,0.802,0.301,0.14,0.375,0.812,0.271,0.002
232,1,10,4,21,4,1,1,1,11,167,1102,0.923,0.802,0.301,0.155,0.089,0.812,0.271,0.001
232,1,10,24,6,4,1,1,1,18,169,1102,0.923,0.802,0.056,0.155,0.255,0.812,0.271,0.001
232,1,10,16,33,12,55,1,5,17,172,1102,0.923,0.802,0.043,0.158,0.038,0.152,0.271,0.001
232,2,10,4,6,4,55,1,6,13,174,1102,0.923,0.135,0.301,0.14,0.255,0.812,0.271,0.001
232,1,10,16,6,4,21,1,2,13,174,1102,0.923,0.802,0.043,0.137,0.255,0.812,0.271,0.001
232,1,10,4,3,12,5,1,4,11,179,1102,0.923,0.802,0.301,0.141,0.375,0.152,0.271,0.001
