@relation R_data_frame-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute BR {BR101,BR104,BR110,BR116,BR232,BR316,BR407,BR408,BR423,BR424,BR428}
@attribute CondPista {'Com buraco','Com Gelo','Com material granulado','Em obra',Enlameada,Escorregadia,Molhada,Oleosa,Outra,Seca}
@attribute RestrVisibili {Cartazes/faixas,'Configuração do terreno',Inexistente,Ofuscamento,Outros,Placas,Poeira/fumaça/neblina,Vegetação,'Veículo estacionado'}
@attribute TipoAcident {'Atropelamento de animal','Atropelamento de pessoa',Capotamento,'Colisão com bicicleta','Colisão com objeto fixo','Colisão com objeto móvel','Colisão frontal','Colisão lateral','Colisão Transversal','Colisão traseira','Danos Eventuais','Derramamento de Carga',Incêndio,QuedaMoto/bicla,'Saída de Pista',Tombamento}
@attribute CausaAcident {'Animais na Pista','Defeito mecânico','Defeito na via','Desobediência à sinalização',Dormindo,'Falta de atenção','Ingestão de álcool','Não guardar distância segura',Outras,'Ultrapassagem indevida','Velocidade incompatível'}
@attribute TracadoVia {Cruzamento,Curva,Reta}
@attribute TipoAuto {Automóvel,Bicicleta,Caminhão,Caminhão-Tanque,Caminhão-Trator,Caminhonete,Camioneta,Carroça,Carro-de-mao,Charrete,Ciclomotor,Microônibus,Motocicletas,Motoneta,'Não identificado','Não Informado','Não se Aplica',Ônibus,Quadriciclo,Reboque,Semi-Reboque,'Trator de esteiras','Trator de rodas','Trator misto',Triciclo,Utilitário}
@attribute DiaDaSemana {Domingo,Quarta-feira,Quinta-feira,Sábado,Segunda-feira,Sexta-feira,Terça-feira}
@attribute KMArredondado numeric
@attribute Delegacia numeric
@attribute Periodo {Madrugada,Manhã,Noite,Tarde}

@data
BR423,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Automóvel,Domingo,143,1103,Tarde
BR423,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Caminhonete,Sábado,152,1103,Manhã
BR423,Seca,Inexistente,Tombamento,Outras,Reta,Caminhão-Trator,Domingo,172,1103,Tarde
BR424,Seca,Inexistente,Capotamento,'Falta de atenção',Reta,Utilitário,Sexta-feira,22,1103,Noite
BR424,Seca,'Configuração do terreno',Capotamento,'Velocidade incompatível',Curva,Automóvel,Quarta-feira,62,1103,Manhã
BR424,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Caminhonete,Terça-feira,14,1103,Manhã
BR424,Seca,Ofuscamento,'Saída de Pista',Outras,Reta,Automóvel,Sábado,23,1103,Noite
BR424,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,29,1103,Tarde
BR424,Seca,Outros,'Colisão frontal','Falta de atenção',Reta,Caminhonete,Domingo,34,1103,Madrugada
BR424,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Reta,Motocicletas,Sexta-feira,69,1103,Noite
BR424,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,Automóvel,Sábado,76,1103,Tarde
BR424,Seca,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',Domingo,82,1103,Manhã
BR424,Seca,Vegetação,'Colisão Transversal',Outras,Curva,Caminhão,Quinta-feira,87,1103,Tarde
BR424,Seca,Inexistente,Capotamento,'Velocidade incompatível',Curva,Automóvel,Domingo,87,1103,Manhã
BR424,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Quarta-feira,89,1103,Manhã
BR424,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Sexta-feira,90,1103,Manhã
BR424,Seca,Ofuscamento,'Colisão com objeto móvel',Outras,Reta,Carroça,Quarta-feira,93,1103,Noite
BR424,Seca,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Curva,Motocicletas,Quarta-feira,95,1103,Manhã
BR424,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Quinta-feira,102,1103,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,10,1105,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,Domingo,11,1105,Manhã
BR428,'Em obra',Inexistente,'Saída de Pista','Defeito na via',Reta,Caminhão,Sexta-feira,54,1106,Manhã
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Terça-feira,57,1106,Manhã
BR428,'Em obra',Outros,Capotamento,'Falta de atenção',Reta,Caminhão,Domingo,59,1106,Madrugada
BR428,Seca,Inexistente,'Colisão lateral','Animais na Pista',Reta,Automóvel,Quinta-feira,82,1106,Manhã
BR428,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,Quarta-feira,86,1106,Noite
BR428,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Curva,Microônibus,Terça-feira,88,1106,Tarde
BR428,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Quarta-feira,150,1106,Tarde
BR428,Seca,Inexistente,Tombamento,'Falta de atenção',Reta,Motocicletas,Terça-feira,157,1106,Manhã
BR428,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Caminhonete,Sexta-feira,170,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,Quarta-feira,172,1106,Noite
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,185,1106,Tarde
BR428,Molhada,Outros,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Terça-feira,187,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Sábado,188,1106,Manhã
BR428,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motoneta,Quarta-feira,188,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Caminhão,Quarta-feira,188,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Curva,Automóvel,Segunda-feira,188,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Cruzamento,Automóvel,Sexta-feira,188,1106,Noite
BR428,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Segunda-feira,188,1106,Noite
BR428,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Motocicletas,Sexta-feira,189,1106,Noite
BR428,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,189,1106,Tarde
BR428,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Reta,Automóvel,Quarta-feira,190,1106,Tarde
BR428,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Curva,Automóvel,Quarta-feira,190,1106,Tarde
BR428,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Curva,Caminhonete,Terça-feira,190,1106,Tarde
BR428,Seca,Inexistente,'Colisão Transversal',Outras,Reta,'Não identificado',Sábado,190,1106,Noite
BR428,Molhada,Inexistente,'Colisão Transversal','Desobediência à sinalização',Cruzamento,Motocicletas,Segunda-feira,190,1106,Noite
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Quarta-feira,191,1106,Tarde
BR428,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Reta,Motocicletas,Segunda-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,Sexta-feira,191,1106,Manhã
BR428,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,Caminhão,Segunda-feira,192,1106,Tarde
BR428,Molhada,Inexistente,QuedaMoto/bicla,'Falta de atenção',Reta,Motocicletas,Sexta-feira,192,1106,Manhã
BR428,Seca,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhão,Sexta-feira,192,1106,Tarde
BR428,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Quinta-feira,192,1106,Noite
BR101,Molhada,Inexistente,'Saída de Pista','Defeito na via',Curva,Caminhão,Sábado,3,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Quarta-feira,11,1101,Noite
BR101,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Utilitário,Quarta-feira,12,1101,Manhã
BR101,Seca,Outros,Tombamento,Dormindo,Reta,Caminhão,Quarta-feira,19,1101,Noite
BR101,Seca,Inexistente,'Saída de Pista','Falta de atenção',Reta,Automóvel,Domingo,21,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão-Trator,Quarta-feira,22,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhonete,Quinta-feira,24,1101,Tarde
BR101,Seca,Inexistente,Tombamento,Dormindo,Reta,Caminhão,Domingo,24,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Dormindo,Reta,Caminhão,Quarta-feira,25,1101,Tarde
BR101,Seca,Inexistente,Capotamento,Dormindo,Curva,Automóvel,Segunda-feira,27,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhonete,Quarta-feira,31,1101,Manhã
BR101,Escorregadia,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Caminhão,Sábado,33,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Quarta-feira,34,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista','Desobediência à sinalização',Reta,Motocicletas,Sexta-feira,34,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,37,1101,Noite
BR101,Molhada,Inexistente,Capotamento,Outras,Reta,Caminhonete,Quarta-feira,38,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Ingestão de álcool',Curva,Ciclomotor,Domingo,39,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Segunda-feira,41,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Segunda-feira,41,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista','Ingestão de álcool',Reta,'Não identificado',Segunda-feira,42,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,Sexta-feira,42,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Sábado,42,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,Terça-feira,43,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,44,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Sábado,44,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Ônibus,Segunda-feira,45,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Caminhonete,Domingo,46,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Segunda-feira,46,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Defeito mecânico',Reta,Caminhão,Sábado,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,46,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Domingo,47,1101,Noite
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Segunda-feira,47,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhonete,Quarta-feira,48,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,Domingo,48,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Quarta-feira,49,1101,Manhã
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quinta-feira,49,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,49,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quinta-feira,49,1101,Tarde
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Segunda-feira,49,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Domingo,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sábado,50,1101,Manhã
BR101,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Automóvel,Domingo,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Defeito na via',Reta,Caminhão-Trator,Sexta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão-Trator,Segunda-feira,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Sexta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Reta,'Não identificado',Quarta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Camioneta,Quinta-feira,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,Sexta-feira,50,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sábado,50,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Domingo,50,1101,Noite
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Sexta-feira,51,1101,Tarde
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,Quarta-feira,51,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Segunda-feira,51,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,51,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhonete,Quarta-feira,51,1101,Tarde
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhonete,Sexta-feira,51,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Terça-feira,51,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,Terça-feira,52,1101,Noite
BR101,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Domingo,53,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão-Trator,Terça-feira,53,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',Domingo,53,1101,Tarde
BR101,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Motocicletas,Sexta-feira,54,1101,Noite
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,54,1101,Manhã
BR101,Seca,Inexistente,'Colisão frontal',Outras,Reta,Automóvel,Sábado,55,1101,Tarde
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Caminhão,Terça-feira,55,1101,Tarde
BR101,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,Domingo,55,1101,Manhã
BR101,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Automóvel,Domingo,56,1101,Madrugada
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Segunda-feira,57,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Segunda-feira,57,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Quarta-feira,57,1101,Noite
BR101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',Segunda-feira,58,1101,Noite
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,Domingo,58,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Curva,Caminhão,Segunda-feira,59,1101,Manhã
BR101,Escorregadia,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,Segunda-feira,59,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Segunda-feira,60,1101,Manhã
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão,Quinta-feira,60,1101,Noite
BR101,'Com buraco',Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,Sábado,61,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,Segunda-feira,61,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Sábado,61,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Terça-feira,62,1101,Manhã
BR101,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Caminhão,Quarta-feira,63,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Quinta-feira,64,1101,Tarde
BR101,Seca,Inexistente,'Saída de Pista',Outras,Reta,Caminhão-Trator,Sexta-feira,64,1101,Tarde
BR101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Terça-feira,64,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,'Não identificado',Sexta-feira,64,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Terça-feira,64,1101,Tarde
BR101,Molhada,Poeira/fumaça/neblina,'Colisão lateral',Outras,Reta,'Não identificado',Sexta-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,Quinta-feira,65,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,Quinta-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Quarta-feira,65,1101,Tarde
BR101,Seca,Inexistente,'Danos Eventuais','Defeito mecânico',Reta,Ônibus,Quarta-feira,65,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',Terça-feira,65,1101,Noite
BR101,'Com buraco',Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Terça-feira,66,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sábado,66,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,'Não identificado',Sexta-feira,66,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão-Trator,Sexta-feira,66,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Quarta-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,Sexta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sexta-feira,67,1101,Tarde
BR101,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,Terça-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Camioneta,Terça-feira,67,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Ônibus,Quarta-feira,67,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Automóvel,Sábado,68,1101,Madrugada
BR101,Escorregadia,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Microônibus,Quarta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Velocidade incompatível',Reta,Automóvel,Segunda-feira,68,1101,Tarde
BR101,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,Sexta-feira,68,1101,Tarde
BR101,Seca,Outros,'Colisão lateral','Falta de atenção',Reta,Caminhão,Sexta-feira,68,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,Terça-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Terça-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Sexta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,Sexta-feira,68,1101,Tarde
BR101,Molhada,Outros,QuedaMoto/bicla,'Defeito na via',Curva,Motocicletas,Domingo,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Curva,Ônibus,Domingo,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Curva,Caminhão,Quarta-feira,68,1101,Manhã
BR101,Seca,Inexistente,'Colisão lateral','Não guardar distância segura',Cruzamento,Automóvel,Quarta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Ônibus,Quinta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,Quarta-feira,68,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,Segunda-feira,68,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Cruzamento,Automóvel,Domingo,69,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Sexta-feira,69,1101,Manhã
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Segunda-feira,69,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,Sábado,69,1101,Manhã
BR101,Seca,Ofuscamento,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Sábado,69,1101,Noite
BR101,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',Domingo,69,1101,Noite
BR101,Molhada,Inexistente,'Colisão lateral',Outras,Reta,'Não identificado',Domingo,70,1101,Noite
BR101,Molhada,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Motocicletas,Domingo,70,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Automóvel,Terça-feira,70,1101,Tarde
BR101,Seca,Inexistente,QuedaMoto/bicla,'Defeito mecânico',Reta,Motocicletas,Sexta-feira,70,1101,Tarde
BR101,Seca,Inexistente,'Colisão lateral',Outras,Reta,Ônibus,Sábado,70,1101,Madrugada
BR101,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,Segunda-feira,70,1101,Manhã
BR101,Seca,Inexistente,QuedaMoto/bicla,'Defeito na via',Reta,Motocicletas,Sexta-feira,70,1101,Manhã
BR101,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Caminhão-Trator,Terça-feira,70,1101,Tarde
BR101,'Com buraco',Inexistente,'Colisão traseira','Desobediência à sinalização',Reta,Caminhão,Segunda-feira,71,1101,Noite
BR101,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,Segunda-feira,71,1101,Manhã
BR101,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,Sábado,71,1101,Noite
BR101,Seca,Inexistente,'Colisão traseira','Animais na Pista',Curva,Caminhonete,Sexta-feira,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhonete,Quarta-feira,71,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,Sexta-feira,71,1101,Manhã
BR101,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Camioneta,Sexta-feira,71,1101,Manhã
BR101,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Curva,'Não se Aplica',Sábado,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,Quarta-feira,71,1101,Tarde
BR101,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão,Segunda-feira,71,1101,Manhã
