@relation prfPeriodoTx-weka.filters.unsupervised.instance.RemovePercentage-P66.7-V

@attribute BR numeric
@attribute CondPista {Seca,'Com buraco',Molhada,'Em obra',Outra,Escorregadia,Oleosa,Enlameada,'Com material granulado','Com Gelo'}
@attribute RestrVisibili {Inexistente,Outros,'Veículo estacionado','Configuração do terreno',Poeira/fumaça/neblina,Vegetação,Ofuscamento,Cartazes/faixas,Placas}
@attribute TipoAcident {'Colisão Transversal','Colisão com objeto fixo','Atropelamento de pessoa','Colisão lateral','Colisão traseira',QuedaMoto/bicla,'Colisão com bicicleta',Capotamento,'Atropelamento de animal','Colisão frontal','Saída de Pista','Colisão com objeto móvel',Tombamento,'Derramamento de Carga','Danos Eventuais',Incêndio}
@attribute CausaAcident {Outras,'Falta de atenção','Velocidade incompatível','Ultrapassagem indevida','Desobediência à sinalização','Defeito mecânico','Animais na Pista','Não guardar distância segura',Dormindo,'Defeito na via','Ingestão de álcool'}
@attribute TracadoVia {Reta,Curva,Cruzamento}
@attribute TipoAuto {Automóvel,'Não Informado','Não se Aplica',Motocicletas,Caminhão-Trator,Camioneta,Caminhão,Bicicleta,Caminhonete,Ônibus,Microônibus,'Não identificado',Motoneta,'Trator de rodas',Triciclo,Carroça,Caminhão-Tanque,Semi-Reboque,Utilitário,Ciclomotor,Charrete,Carro-de-mao,Quadriciclo,'Trator misto',Reboque,'Trator de esteiras'}
@attribute Gravidade numeric
@attribute DiaDaSemana {Terça-feira,Domingo,Quarta-feira,Sábado,Segunda-feira,Sexta-feira,Quinta-feira}
@attribute KMArredondado numeric
@attribute Delegacia {1101.0,1102.0,1105.0,1103.0,1106.0,1104.0,NA}
@attribute probAcident numeric
@attribute Periodo {Noite,Manhã,Madrugada,Tarde}

@data
116,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Quinta-feira,78,1105.0,0.007,Manhã
116,Seca,Inexistente,'Colisão lateral',Outras,Curva,Caminhão-Trator,0,Segunda-feira,83,1105.0,0.001,Manhã
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Segunda-feira,5,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão,1,Segunda-feira,5,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão-Trator,1,Sexta-feira,5,1101.0,0.163,Tarde
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Quarta-feira,6,1101.0,0.027,Manhã
232,Molhada,Inexistente,'Colisão com bicicleta',Outras,Reta,'Não identificado',0,Sábado,6,1101.0,0.027,Noite
232,Molhada,'Configuração do terreno','Colisão traseira',Outras,Curva,Automóvel,1,Sábado,8,1101.0,0,Tarde
232,Molhada,Inexistente,'Colisão lateral','Defeito na via',Reta,Motocicletas,1,Sexta-feira,8,1101.0,0.027,Tarde
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Sábado,8,1101.0,0.163,Manhã
232,Molhada,Inexistente,'Colisão com objeto fixo','Animais na Pista',Reta,Automóvel,0,Terça-feira,8,1101.0,0.027,Madrugada
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,0,Segunda-feira,8,1101.0,0.027,Manhã
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Sexta-feira,8,1101.0,0.027,Tarde
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Segunda-feira,9,1101.0,0.027,Manhã
232,Molhada,'Configuração do terreno','Colisão traseira','Falta de atenção',Reta,Camioneta,0,Segunda-feira,9,1101.0,0.001,Manhã
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,0,Quarta-feira,9,1101.0,0.163,Manhã
232,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,1,Terça-feira,9,1101.0,0.027,Manhã
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Sábado,9,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,1,Sábado,9,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Caminhão-Trator,0,Terça-feira,10,1101.0,0.163,Manhã
232,Molhada,Inexistente,Capotamento,Outras,Reta,Automóvel,0,Sexta-feira,10,1101.0,0.027,Noite
232,Molhada,Outros,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,12,1101.0,0.001,Tarde
232,Molhada,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhão-Trator,1,Sábado,12,1101.0,0.027,Noite
232,Molhada,Outros,'Colisão lateral',Outras,Reta,Automóvel,1,Sábado,13,1101.0,0.001,Tarde
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Utilitário,1,Terça-feira,13,1101.0,0.027,Tarde
232,Escorregadia,Outros,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,0,Domingo,14,1101.0,0,Manhã
232,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,0,Segunda-feira,21,1101.0,0.03,Manhã
232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,0,Segunda-feira,23,1101.0,0.163,Manhã
232,Outra,Outros,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,0,Segunda-feira,23,1101.0,0,Manhã
232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Curva,Automóvel,1,Sábado,24,1101.0,0.005,Manhã
232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Curva,Caminhonete,1,Sábado,24,1101.0,0.005,Manhã
232,Seca,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,1,Quarta-feira,24,1101.0,0.03,Manhã
232,Molhada,Inexistente,'Colisão traseira',Outras,Reta,'Não identificado',0,Domingo,24,1101.0,0.027,Noite
232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,1,Sábado,25,1101.0,0.005,Tarde
232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,0,Sábado,25,1101.0,0.027,Manhã
232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,0,Sábado,25,1101.0,0.027,Manhã
232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,0,Segunda-feira,26,1101.0,0.005,Tarde
232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sexta-feira,29,1101.0,0.163,Noite
232,Molhada,Inexistente,Capotamento,'Falta de atenção',Curva,Caminhonete,1,Quinta-feira,30,1101.0,0.005,Tarde
232,Molhada,Inexistente,Capotamento,'Animais na Pista',Curva,Automóvel,0,Quinta-feira,31,1101.0,0.005,Madrugada
232,Seca,'Configuração do terreno','Saída de Pista','Velocidade incompatível',Curva,Automóvel,0,Domingo,32,1101.0,0.001,Tarde
232,Molhada,Outros,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,0,Segunda-feira,32,1101.0,0,Tarde
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Curva,Caminhão,0,Segunda-feira,32,1101.0,0.005,Tarde
232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Quinta-feira,33,1101.0,0.027,Noite
232,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Automóvel,0,Sábado,34,1101.0,0.027,Tarde
232,'Com buraco',Outros,'Colisão traseira','Defeito mecânico',Reta,Caminhão,0,Segunda-feira,37,1101.0,0,Noite
232,Seca,Inexistente,'Colisão com objeto fixo','Defeito mecânico',Curva,Automóvel,1,Segunda-feira,38,1101.0,0.03,Tarde
232,Seca,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Automóvel,0,Segunda-feira,38,1101.0,0.163,Manhã
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão-Trator,1,Terça-feira,38,1101.0,0.163,Manhã
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Quinta-feira,39,1101.0,0.163,Tarde
232,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Curva,Motocicletas,0,Sexta-feira,43,1101.0,0.001,Manhã
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,'Não identificado',1,Domingo,43,1101.0,0.163,Tarde
232,Seca,Inexistente,'Saída de Pista',Outras,Curva,'Não identificado',1,Quarta-feira,43,1101.0,0.03,Noite
232,Molhada,Inexistente,'Saída de Pista',Dormindo,Reta,Camioneta,0,Quinta-feira,44,1101.0,0.027,Tarde
232,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Ônibus,0,Terça-feira,44,1101.0,0.027,Noite
232,Seca,Inexistente,'Colisão traseira','Animais na Pista',Reta,Caminhonete,1,Sexta-feira,45,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão frontal',Outras,Cruzamento,Ônibus,0,Sábado,45,1101.0,0.007,Tarde
232,Escorregadia,Outros,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,0,Domingo,45,1101.0,0,Manhã
232,Molhada,Outros,'Colisão com objeto fixo',Outras,Reta,Automóvel,1,Sábado,46,1101.0,0.001,Tarde
232,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,0,Segunda-feira,47,1101.0,0.027,Tarde
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,1,Sábado,47,1101.0,0.163,Tarde
232,Molhada,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,1,Segunda-feira,53,1101.0,0.027,Noite
232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Automóvel,1,Segunda-feira,54,1101.0,0.163,Tarde
232,Seca,Inexistente,Capotamento,'Animais na Pista',Reta,Automóvel,1,Terça-feira,55,1101.0,0.163,Manhã
232,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Segunda-feira,58,1101.0,0.163,Noite
232,Molhada,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Automóvel,1,Domingo,59,1101.0,0.027,Madrugada
232,Seca,Inexistente,'Colisão frontal','Desobediência à sinalização',Reta,Motocicletas,1,Segunda-feira,59,1101.0,0.163,Noite
232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,1,Quarta-feira,59,1101.0,0.163,Manhã
232,Seca,Inexistente,'Saída de Pista',Outras,Curva,Motocicletas,1,Domingo,61,1101.0,0.03,Tarde
232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,1,Quinta-feira,62,1101.0,0.005,Tarde
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Curva,Automóvel,0,Domingo,63,1101.0,0.03,Tarde
232,Seca,Inexistente,'Colisão lateral','Velocidade incompatível',Reta,Ônibus,1,Segunda-feira,63,1101.0,0.163,Madrugada
232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Curva,Automóvel,1,Sábado,66,1101.0,0.005,Manhã
232,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Curva,Caminhão-Trator,0,Domingo,67,1101.0,0.005,Noite
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Ônibus,1,Segunda-feira,69,1101.0,0.163,Manhã
232,Molhada,Inexistente,'Colisão com objeto fixo','Falta de atenção',Curva,Automóvel,0,Domingo,69,1101.0,0.005,Madrugada
232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,'Não identificado',0,Sábado,69,1101.0,0.005,Manhã
232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Automóvel,1,Terça-feira,69,1101.0,0.005,Noite
232,Seca,Outros,'Colisão traseira',Dormindo,Reta,Caminhão-Trator,1,Terça-feira,70,1101.0,0.005,Tarde
232,Molhada,Inexistente,'Colisão com bicicleta','Falta de atenção',Reta,Bicicleta,1,Sábado,70,1101.0,0.027,Manhã
232,Molhada,Inexistente,Capotamento,'Defeito na via',Reta,Automóvel,1,Domingo,73,1101.0,0.027,Manhã
232,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Quarta-feira,76,1101.0,0.005,Manhã
232,Molhada,Inexistente,'Colisão traseira',Outras,Curva,Caminhão-Trator,1,Segunda-feira,77,1101.0,0.005,Tarde
232,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Reta,'Não se Aplica',0,Domingo,77,1101.0,0.027,Tarde
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,0,Quarta-feira,77,1101.0,0.163,Manhã
232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Motocicletas,1,Sábado,79,1101.0,0.163,Noite
232,Molhada,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,0,Sábado,79,1101.0,0.027,Tarde
232,Molhada,Outros,'Colisão com objeto fixo','Velocidade incompatível',Reta,Automóvel,1,Domingo,79,1101.0,0.001,Manhã
232,Molhada,Inexistente,'Colisão com objeto fixo','Velocidade incompatível',Reta,Caminhonete,0,Sexta-feira,79,1101.0,0.027,Tarde
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Caminhonete,1,Quarta-feira,79,1101.0,0.163,Tarde
232,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Ônibus,0,Segunda-feira,80,1101.0,0.027,Noite
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,0,Terça-feira,80,1101.0,0.163,Tarde
232,Seca,Inexistente,Tombamento,Dormindo,Reta,Caminhão-Trator,1,Quinta-feira,82,1101.0,0.163,Noite
232,Seca,Inexistente,'Atropelamento de pessoa','Falta de atenção',Reta,'Não se Aplica',1,Quinta-feira,85,1101.0,0.163,Noite
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Terça-feira,85,1101.0,0.163,Manhã
232,Molhada,Ofuscamento,'Saída de Pista','Falta de atenção',Curva,Motocicletas,0,Sábado,87,1101.0,0,Noite
232,Seca,Outros,Capotamento,'Falta de atenção',Curva,Automóvel,0,Sexta-feira,87,1101.0,0.001,Noite
232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Reta,'Não identificado',1,Quinta-feira,90,1101.0,0.163,Manhã
232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,0,Terça-feira,90,1102.0,0.027,Madrugada
232,Seca,Inexistente,Capotamento,'Falta de atenção',Curva,Automóvel,1,Sexta-feira,90,1101.0,0.03,Noite
232,Seca,Outros,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Segunda-feira,90,1101.0,0.005,Manhã
232,Seca,Inexistente,Capotamento,Dormindo,Reta,Automóvel,1,Segunda-feira,91,1101.0,0.163,Manhã
232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Sábado,94,1101.0,0.163,Tarde
232,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Caminhão,1,Domingo,96,1102.0,0.163,Tarde
232,Molhada,Inexistente,'Saída de Pista',Dormindo,Reta,Caminhão,1,Domingo,98,1102.0,0.027,Manhã
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Automóvel,1,Segunda-feira,99,1102.0,0.007,Tarde
232,Molhada,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,1,Segunda-feira,100,1102.0,0.027,Noite
232,Seca,'Configuração do terreno','Colisão lateral','Falta de atenção',Curva,Motocicletas,1,Quarta-feira,100,1102.0,0.001,Tarde
232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Motocicletas,0,Terça-feira,101,1102.0,0.163,Tarde
232,Molhada,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Caminhão,1,Terça-feira,111,1102.0,0.027,Manhã
232,Molhada,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Automóvel,0,Domingo,112,1102.0,0.027,Noite
232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Curva,Camioneta,1,Sábado,115,1102.0,0.005,Noite
232,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Utilitário,1,Sábado,118,1102.0,0.027,Manhã
232,Molhada,Inexistente,'Saída de Pista','Defeito mecânico',Reta,Caminhão,1,Terça-feira,119,1102.0,0.027,Tarde
232,Seca,Inexistente,'Colisão lateral',Outras,Reta,Caminhão,1,Terça-feira,126,1102.0,0.163,Manhã
232,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Curva,'Não se Aplica',1,Quinta-feira,127,1102.0,0.005,Manhã
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Quinta-feira,127,1102.0,0.027,Noite
232,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,1,Segunda-feira,128,1102.0,0.027,Tarde
232,Molhada,Inexistente,Capotamento,'Velocidade incompatível',Reta,Automóvel,0,Sexta-feira,129,1102.0,0.027,Manhã
232,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Motocicletas,1,Quinta-feira,131,1102.0,0.163,Noite
232,Molhada,Inexistente,'Colisão com objeto fixo','Falta de atenção',Reta,Microônibus,1,Quarta-feira,132,1102.0,0.027,Madrugada
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,0,Sábado,133,1102.0,0.027,Tarde
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,0,Domingo,133,1102.0,0.027,Tarde
232,Seca,Inexistente,'Atropelamento de pessoa','Desobediência à sinalização',Reta,'Não se Aplica',0,Sábado,134,1102.0,0.163,Manhã
232,Seca,Inexistente,'Colisão com bicicleta','Falta de atenção',Cruzamento,Bicicleta,1,Sexta-feira,135,1102.0,0.007,Tarde
232,Molhada,Inexistente,'Saída de Pista','Defeito na via',Reta,Automóvel,1,Domingo,136,1102.0,0.027,Tarde
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,137,1102.0,0.027,Noite
232,Molhada,Inexistente,'Atropelamento de pessoa',Outras,Curva,'Não se Aplica',0,Terça-feira,137,1102.0,0.005,Tarde
232,Molhada,Inexistente,QuedaMoto/bicla,'Ingestão de álcool',Curva,Motocicletas,1,Domingo,139,1102.0,0.005,Noite
232,Molhada,'Veículo estacionado','Colisão lateral','Falta de atenção',Reta,Caminhão-Trator,1,Quarta-feira,140,1102.0,0,Noite
232,Molhada,Inexistente,'Atropelamento de animal','Ingestão de álcool',Reta,Ônibus,0,Domingo,146,1102.0,0.027,Noite
232,Molhada,Inexistente,'Colisão com objeto fixo',Outras,Reta,Automóvel,0,Quinta-feira,146,1102.0,0.027,Tarde
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Segunda-feira,146,1102.0,0.027,Tarde
232,Seca,Inexistente,Capotamento,'Ingestão de álcool',Reta,Caminhonete,0,Domingo,146,1102.0,0.163,Tarde
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,0,Terça-feira,147,1102.0,0.163,Manhã
232,Molhada,Inexistente,'Saída de Pista',Outras,Curva,Caminhão,1,Sábado,149,1102.0,0.005,Manhã
232,Molhada,Inexistente,'Colisão lateral',Outras,Curva,Caminhão,1,Domingo,151,1102.0,0.005,Tarde
232,Seca,Inexistente,'Saída de Pista',Outras,Reta,Microônibus,1,Terça-feira,151,1102.0,0.163,Tarde
232,Seca,Inexistente,'Saída de Pista',Dormindo,Reta,Automóvel,1,Sábado,152,1102.0,0.163,Manhã
232,Molhada,Inexistente,'Colisão lateral','Defeito mecânico',Reta,Caminhão,0,Terça-feira,160,1102.0,0.027,Tarde
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Automóvel,1,Terça-feira,164,1102.0,0.163,Manhã
232,Molhada,'Configuração do terreno','Colisão traseira','Falta de atenção',Reta,Camioneta,1,Domingo,169,1102.0,0.001,Tarde
232,Seca,Inexistente,'Colisão Transversal',Outras,Reta,Caminhonete,1,Segunda-feira,169,1102.0,0.163,Tarde
232,Seca,Inexistente,Capotamento,Outras,Reta,Automóvel,1,Sexta-feira,170,1102.0,0.163,Manhã
232,Molhada,Inexistente,'Atropelamento de animal','Ingestão de álcool',Reta,'Não se Aplica',0,Quinta-feira,173,1102.0,0.027,Tarde
232,Seca,'Configuração do terreno','Colisão frontal','Ultrapassagem indevida',Reta,Camioneta,1,Segunda-feira,174,1102.0,0.005,Noite
232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,0,Sexta-feira,176,1102.0,0.163,Tarde
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Automóvel,1,Domingo,180,1102.0,0.027,Manhã
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Camioneta,1,Quinta-feira,190,1102.0,0.027,Noite
232,Molhada,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,1,Quinta-feira,190,1102.0,0.027,Noite
232,Molhada,Inexistente,Capotamento,Outras,Reta,Caminhão,0,Sexta-feira,210,1103.0,0.027,Tarde
232,Molhada,Inexistente,'Colisão lateral','Falta de atenção',Reta,Motocicletas,0,Terça-feira,210,1103.0,0.027,Tarde
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhão,0,Sexta-feira,213,1103.0,0.163,Noite
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,1,Quinta-feira,216,1103.0,0.163,Noite
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhão,1,Quinta-feira,216,1103.0,0.163,Noite
232,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,1,Sábado,219,1103.0,0.027,Noite
232,Molhada,Inexistente,'Saída de Pista',Outras,Reta,Automóvel,1,Sábado,220,1103.0,0.027,Manhã
232,Seca,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Camioneta,1,Sexta-feira,222,1103.0,0.163,Manhã
232,Seca,Inexistente,Capotamento,'Defeito mecânico',Reta,Caminhão-Trator,0,Quinta-feira,222,1103.0,0.163,Madrugada
232,Molhada,Inexistente,'Saída de Pista','Velocidade incompatível',Reta,Automóvel,1,Domingo,239,1103.0,0.027,Tarde
232,Molhada,Inexistente,'Colisão frontal','Ultrapassagem indevida',Reta,Motocicletas,1,Domingo,254,1103.0,0.027,Madrugada
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhão,1,Terça-feira,255,1103.0,0.163,Manhã
232,Molhada,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Quarta-feira,256,1103.0,0.027,Madrugada
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Cruzamento,Ônibus,1,Terça-feira,256,1103.0,0.007,Tarde
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Automóvel,1,Segunda-feira,262,1103.0,0.163,Manhã
232,Molhada,Inexistente,Capotamento,'Defeito mecânico',Reta,Automóvel,1,Sábado,265,1103.0,0.027,Tarde
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Curva,Caminhão,1,Quinta-feira,276,1103.0,0.03,Madrugada
232,Seca,Inexistente,'Colisão com objeto fixo',Outras,Curva,Automóvel,1,Domingo,313,1103.0,0.03,Manhã
232,Seca,Inexistente,'Colisão com objeto fixo','Animais na Pista',Reta,Caminhonete,1,Quarta-feira,330,1103.0,0.163,Noite
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Caminhonete,1,Sexta-feira,334,1103.0,0.163,Tarde
232,Seca,Inexistente,'Colisão traseira','Falta de atenção',Reta,Motocicletas,1,Segunda-feira,373,1104.0,0.163,Noite
232,Molhada,Inexistente,'Colisão Transversal','Falta de atenção',Reta,'Não identificado',1,Sábado,375,1104.0,0.027,Noite
232,Seca,Inexistente,'Colisão Transversal','Falta de atenção',Reta,Motocicletas,1,Sexta-feira,379,1104.0,0.163,Noite
232,Seca,Inexistente,QuedaMoto/bicla,'Defeito mecânico',Reta,Motocicletas,0,Segunda-feira,401,1104.0,0.163,Tarde
232,Seca,Inexistente,'Colisão lateral','Desobediência à sinalização',Reta,Motocicletas,1,Segunda-feira,408,1104.0,0.163,Tarde
232,Seca,Inexistente,'Colisão com bicicleta',Outras,Reta,Bicicleta,1,Sábado,409,1104.0,0.163,Noite
232,Molhada,Inexistente,'Colisão traseira','Falta de atenção',Reta,Caminhonete,1,Quinta-feira,409,1104.0,0.027,Tarde
232,Seca,Inexistente,'Colisão Transversal','Velocidade incompatível',Reta,Motocicletas,1,Quinta-feira,410,1104.0,0.163,Tarde
232,Seca,Outros,'Colisão Transversal',Outras,Reta,Motoneta,1,Segunda-feira,412,1104.0,0.005,Tarde
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,1,Terça-feira,412,1104.0,0.163,Manhã
232,Molhada,Inexistente,'Colisão traseira','Ingestão de álcool',Reta,Motocicletas,0,Sábado,412,1104.0,0.027,Noite
232,Seca,Inexistente,'Colisão lateral','Falta de atenção',Reta,Caminhão,0,Sexta-feira,412,1104.0,0.163,Tarde
232,Seca,Inexistente,'Atropelamento de pessoa','Ingestão de álcool',Reta,'Não se Aplica',1,Sexta-feira,412,1104.0,0.163,Noite
232,Seca,Inexistente,'Colisão traseira',Outras,Reta,Caminhão-Trator,1,Domingo,412,1104.0,0.163,Tarde
232,Seca,Outros,'Colisão Transversal','Defeito mecânico',Curva,Motocicletas,0,Sábado,414,1104.0,0.001,Noite
232,Seca,Inexistente,'Colisão lateral','Ingestão de álcool',Curva,Caminhão-Trator,0,Domingo,415,1104.0,0.03,Noite
232,Seca,Inexistente,'Colisão traseira','Não guardar distância segura',Reta,Motocicletas,0,Domingo,415,1104.0,0.163,Tarde
232,Seca,Inexistente,'Colisão Transversal','Desobediência à sinalização',Curva,Caminhão-Trator,1,Domingo,420,1104.0,0.03,Tarde
232,Seca,Inexistente,'Saída de Pista','Ultrapassagem indevida',Reta,Automóvel,1,Terça-feira,427,1104.0,0.163,Tarde
232,Seca,Inexistente,Tombamento,Outras,Curva,Automóvel,1,Domingo,442,1104.0,0.03,Noite
232,Seca,Inexistente,'Colisão lateral','Ultrapassagem indevida',Reta,Motocicletas,1,Quarta-feira,450,1105.0,0.163,Tarde
232,Seca,Inexistente,'Saída de Pista','Defeito mecânico',Curva,Caminhão,1,Domingo,453,1105.0,0.03,Madrugada
232,Seca,Inexistente,'Atropelamento de animal','Animais na Pista',Reta,Caminhonete,1,Quarta-feira,464,1105.0,0.163,Manhã
