"BR","Gravidade","Hour","KMArredondado","tx_RestVisibi","tx_CondPista","tx_TipoAcident","tx_CausaAcident","tx_TracadoVia","DiaSemana","tx_Gravidade"
104,1,17,139,0.923,0.802,0.043,0.038,0.812,7,1.601079752
104,1,9,140,0.923,0.135,0.301,0.255,0.152,5,1.01893996
104,1,12,142,0.031,0.004,0.301,0.255,0.812,3,1.000100688
110,1,21,138,0.923,0.802,0.056,0.255,0.812,5,1.601079752
116,1,18,25,0.923,0.802,0.036,0.048,0.812,1,1.601079752
116,0,16,26,0.923,0.802,0.218,0.375,0.812,7,0.601079752
116,1,11,26,0.923,0.802,0.012,0.375,0.812,5,1.601079752
116,0,18,26,0.923,0.802,0.218,0.375,0.812,5,0.601079752
116,1,8,43,0.923,0.802,0.034,0.255,0.812,6,1.601079752
116,1,12,60,0.923,0.802,0.104,0.022,0.812,3,1.601079752
116,1,13,78,0.923,0.018,0.104,0.375,0.812,5,1.013490568
232,0,9,4,0.923,0.802,0.036,0.048,0.152,4,0.112517392
232,0,9,4,0.923,0.135,0.301,0.375,0.812,3,0.10117926
232,0,18,4,0.923,0.802,0.301,0.375,0.812,5,0.601079752
232,0,17,5,0.923,0.135,0.301,0.089,0.812,5,0.10117926
232,0,18,5,0.923,0.135,0.301,0.089,0.812,5,0.10117926
232,1,12,6,0.923,0.802,0.091,0.375,0.812,3,1.601079752
232,1,18,6,0.923,0.135,0.104,0.255,0.812,4,1.10117926
232,0,11,6,0.923,0.802,0.301,0.375,0.812,3,0.601079752
232,0,9,7,0.923,0.802,0.301,0.089,0.812,5,0.601079752
232,1,17,7,0.923,0.135,0.301,0.375,0.812,1,1.10117926
232,1,8,7,0.923,0.135,0.301,0.089,0.812,3,1.10117926
232,1,10,7,0.923,0.802,0.091,0.375,0.812,5,1.601079752
232,1,7,7,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,9,7,0.923,0.802,0.301,0.375,0.812,5,1.601079752
232,0,23,8,0.923,0.802,0.091,0.255,0.812,4,0.601079752
232,1,10,8,0.923,0.135,0.301,0.022,0.812,4,1.10117926
232,1,18,8,0.923,0.802,0.091,0.375,0.812,6,1.601079752
232,1,9,8,0.923,0.025,0.301,0.089,0.812,5,1.0187369
232,1,8,8,0.923,0.802,0.218,0.375,0.812,3,1.601079752
232,1,11,8,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,17,9,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,17,9,0.923,0.802,0.218,0.089,0.812,7,1.601079752
232,1,16,9,0.923,0.802,0.301,0.089,0.812,7,1.601079752
232,0,9,10,0.923,0.802,0.301,0.375,0.812,1,0.601079752
232,0,18,10,0.923,0.802,0.301,0.375,0.812,7,0.601079752
232,0,18,10,0.923,0.802,0.301,0.375,0.812,7,0.601079752
232,1,16,10,0.923,0.135,0.218,0.375,0.812,6,1.10117926
232,0,7,10,0.923,0.025,0.301,0.089,0.812,1,0.0187369
232,0,5,10,0.923,0.135,0.301,0.375,0.812,5,0.10117926
232,0,8,10,0.923,0.135,0.301,0.089,0.812,1,0.10117926
232,0,10,1,0.923,0.802,0.034,0.375,0.152,6,0.112517392
232,0,6,1,0.923,0.802,0.218,0.255,0.812,5,0.601079752
232,1,6,19,0.031,0.135,0.026,0.255,0.812,3,1.00339822
232,1,17,19,0.923,0.135,0.104,0.255,0.152,3,1.01893996
232,1,6,20,0.031,0.135,0.104,0.255,0.152,3,1.00063612
232,1,20,22,0.923,0.135,0.104,0.037,0.812,1,1.10117926
232,1,17,24,0.923,0.802,0.218,0.375,0.812,2,1.601079752
232,1,22,28,0.923,0.135,0.301,0.037,0.812,6,1.10117926
232,0,13,31,0.923,0.802,0.301,0.089,0.152,1,0.112517392
232,0,15,33,0.923,0.802,0.218,0.375,0.812,5,0.601079752
232,0,18,34,0.923,0.802,0.034,0.037,0.812,3,0.601079752
232,0,8,43,0.923,0.802,0.091,0.255,0.152,5,0.112517392
232,0,14,43,0.923,0.802,0.104,0.255,0.152,6,0.112517392
232,1,21,43,0.011,0.802,0.034,0.037,0.812,5,1.007163464
232,0,7,45,0.923,0.802,0.043,0.375,0.812,5,0.601079752
232,0,15,45,0.923,0.802,0.301,0.039,0.812,6,0.601079752
232,1,18,46,0.923,0.135,0.043,0.255,0.812,5,1.10117926
232,1,13,46,0.923,0.802,0.218,0.255,0.812,5,1.601079752
232,1,18,46,0.923,0.802,0.091,0.375,0.812,5,1.601079752
232,1,10,46,0.923,0.802,0.218,0.375,0.812,1,1.601079752
232,0,21,47,0.923,0.135,0.301,0.375,0.812,5,0.10117926
232,0,18,47,0.923,0.802,0.218,0.255,0.812,5,0.601079752
232,1,15,47,0.923,0.802,0.091,0.045,0.812,7,1.601079752
232,0,11,47,0.923,0.135,0.104,0.255,0.812,2,0.10117926
232,1,10,47,0.923,0.802,0.043,0.375,0.152,4,1.112517392
232,1,0,48,0.031,0.802,0.034,0.255,0.152,7,1.003779024
232,0,21,50,0.923,0.802,0.036,0.048,0.812,6,0.601079752
232,1,4,56,0.923,0.135,0.104,0.037,0.812,3,1.10117926
232,1,7,58,0.923,0.802,0.104,0.255,0.812,1,1.601079752
232,1,19,60,0.923,0.802,0.301,0.375,0.812,6,1.601079752
232,0,18,63,0.923,0.802,0.301,0.039,0.152,4,0.112517392
232,1,18,65,0.923,0.802,0.104,0.045,0.812,7,1.601079752
232,1,6,66,0.923,0.135,0.032,0.255,0.152,1,1.01893996
232,1,16,69,0.923,0.802,0.301,0.375,0.152,7,1.112517392
232,0,12,69,0.923,0.802,0.301,0.024,0.812,3,0.601079752
232,1,14,70,0.923,0.135,0.034,0.037,0.812,2,1.10117926
232,1,18,74,0.923,0.802,0.032,0.028,0.812,7,1.601079752
232,1,9,75,0.923,0.135,0.056,0.037,0.812,5,1.10117926
232,0,6,76,0.923,0.802,0.003,0.039,0.812,5,0.601079752
232,1,4,77,0.923,0.802,0.104,0.255,0.812,7,1.601079752
232,1,11,78,0.923,0.802,0.218,0.255,0.812,3,1.601079752
232,0,8,78,0.923,0.135,0.104,0.037,0.812,2,0.10117926
232,0,20,79,0.923,0.135,0.091,0.375,0.812,5,0.10117926
232,0,18,79,0.923,0.802,0.218,0.375,0.812,6,0.601079752
232,0,17,80,0.923,0.802,0.091,0.045,0.812,1,0.601079752
232,0,19,80,0.923,0.802,0.043,0.375,0.812,5,0.601079752
232,0,17,81,0.923,0.802,0.034,0.375,0.812,4,0.601079752
232,0,7,81,0.923,0.135,0.301,0.255,0.812,5,0.10117926
232,1,7,83,0.026,0.802,0.012,0.375,0.152,1,1.003169504
232,0,21,86,0.031,0.135,0.218,0.255,0.152,1,0.00063612
232,0,10,90,0.031,0.135,0.104,0.255,0.812,5,0.00339822
232,1,0,94,0.031,0.802,0.301,0.038,0.812,7,1.020187944
232,1,8,96,0.923,0.802,0.301,0.255,0.812,2,1.601079752
232,0,11,98,0.923,0.802,0.003,0.039,0.812,4,0.601079752
232,0,15,99,0.923,0.004,0.218,0.028,0.812,1,0.002997904
232,1,10,100,0.923,0.802,0.091,0.375,0.812,2,1.601079752
232,1,2,102,0.923,0.135,0.104,0.028,0.812,3,1.10117926
232,0,21,102,0.923,0.025,0.026,0.028,0.812,3,0.0187369
232,0,20,104,0.923,0.802,0.301,0.375,0.812,4,0.601079752
232,1,2,110,0.923,0.135,0.056,0.037,0.152,7,1.01893996
232,1,4,113,0.923,0.802,0.036,0.255,0.152,7,1.112517392
232,0,13,122,0.923,0.802,0.104,0.255,0.812,2,0.601079752
232,1,14,124,0.923,0.802,0.006,0.039,0.812,4,1.601079752
232,1,16,127,0.923,0.802,0.036,0.048,0.812,2,1.601079752
232,1,15,128,0.923,0.802,0.218,0.039,0.812,7,1.601079752
232,0,1,129,0.923,0.135,0.034,0.255,0.812,2,0.10117926
232,1,11,132,0.923,0.135,0.056,0.255,0.812,7,1.10117926
232,0,12,133,0.923,0.802,0.034,0.255,0.812,7,0.601079752
232,1,12,134,0.923,0.802,0.301,0.375,0.812,2,1.601079752
232,1,11,134,0.923,0.802,0.104,0.037,0.812,2,1.601079752
232,1,18,134,0.923,0.802,0.034,0.045,0.812,4,1.601079752
232,1,1,134,0.923,0.135,0.032,0.255,0.812,2,1.10117926
232,1,11,137,0.923,0.802,0.301,0.375,0.812,4,1.601079752
232,1,15,140,0.923,0.135,0.218,0.255,0.812,4,1.10117926
232,1,13,145,0.923,0.802,0.301,0.375,0.812,5,1.601079752
232,0,17,145,0.923,0.802,0.301,0.375,0.812,5,0.601079752
232,0,8,146,0.923,0.135,0.301,0.375,0.037,2,0.004610385
232,0,18,147,0.031,0.802,0.218,0.255,0.812,4,0.020187944
232,0,13,164,0.923,0.135,0.218,0.375,0.812,3,0.10117926
232,1,20,165,0.923,0.135,0.218,0.255,0.812,4,1.10117926
232,1,21,174,0.923,0.802,0.104,0.375,0.812,5,1.601079752
232,1,13,182,0.923,0.018,0.301,0.089,0.812,6,1.013490568
232,0,9,183,0.923,0.135,0.301,0.255,0.812,5,0.10117926
232,1,7,184,0.923,0.802,0.043,0.024,0.812,4,1.601079752
232,1,14,184,0.001,0.018,0.301,0.375,0.812,3,1.000014616
232,1,12,185,0.923,0.802,0.056,0.255,0.812,4,1.601079752
232,1,8,192,0.923,0.135,0.301,0.255,0.812,5,1.10117926
232,1,22,194,0.923,0.135,0.043,0.255,0.812,4,1.10117926
232,1,6,203,0.923,0.802,0.056,0.255,0.812,5,1.601079752
232,1,5,211,0.923,0.802,0.043,0.045,0.812,7,1.601079752
232,1,14,246,0.923,0.135,0.104,0.255,0.152,7,1.01893996
232,1,12,248,0.026,0.802,0.091,0.375,0.812,5,1.016931824
232,0,9,253,0.923,0.802,0.301,0.375,0.037,6,0.027389102
232,1,13,256,0.923,0.802,0.091,0.375,0.812,7,1.601079752
232,0,19,260,0.923,0.802,0.026,0.255,0.812,5,0.601079752
232,1,17,262,0.923,0.802,0.034,0.038,0.812,5,1.601079752
232,1,0,266,0.923,0.802,0.104,0.022,0.812,1,1.601079752
232,1,9,270,0.923,0.802,0.036,0.048,0.812,5,1.601079752
232,1,18,273,0.923,0.802,0.043,0.024,0.812,6,1.601079752
232,1,13,275,0.923,0.802,0.032,0.039,0.812,3,1.601079752
232,1,8,275,0.923,0.802,0.043,0.038,0.812,4,1.601079752
232,0,19,281,0.923,0.802,0.026,0.255,0.812,2,0.601079752
232,0,20,289,0.923,0.802,0.043,0.375,0.812,6,0.601079752
232,1,14,294,0.923,0.802,0.104,0.022,0.812,2,1.601079752
232,0,7,298,0.923,0.802,0.104,0.022,0.812,1,0.601079752
232,1,17,306,0.031,0.802,0.301,0.045,0.812,1,1.020187944
232,1,18,307,0.923,0.802,0.036,0.048,0.812,5,1.601079752
232,1,7,313,0.923,0.802,0.091,0.024,0.812,6,1.601079752
232,1,9,315,0.923,0.802,0.043,0.089,0.812,2,1.601079752
232,0,13,315,0.923,0.802,0.301,0.375,0.812,4,0.601079752
232,1,14,330,0.923,0.802,0.301,0.089,0.812,4,1.601079752
232,1,9,333,0.923,0.802,0.301,0.375,0.812,3,1.601079752
232,1,15,335,0.011,0.802,0.301,0.089,0.812,1,1.007163464
232,1,19,335,0.923,0.802,0.218,0.375,0.812,1,1.601079752
232,1,15,344,0.923,0.802,0.034,0.255,0.812,4,1.601079752
232,1,7,358,0.923,0.802,0.301,0.375,0.812,7,1.601079752
232,1,9,384,0.923,0.802,0.043,0.038,0.812,2,1.601079752
232,1,17,384,0.923,0.802,0.218,0.375,0.812,6,1.601079752
232,1,6,402,0.026,0.802,0.104,0.255,0.812,3,1.016931824
232,1,23,407,0.923,0.802,0.036,0.048,0.812,4,1.601079752
232,1,8,409,0.923,0.802,0.301,0.089,0.812,4,1.601079752
232,1,11,410,0.923,0.802,0.301,0.089,0.812,1,1.601079752
232,1,13,411,0.923,0.802,0.091,0.375,0.812,4,1.601079752
232,1,9,411,0.923,0.135,0.034,0.255,0.812,5,1.10117926
232,1,4,411,0.923,0.135,0.301,0.255,0.812,6,1.10117926
232,1,15,411,0.923,0.802,0.218,0.038,0.812,5,1.601079752
232,0,20,413,0.011,0.802,0.043,0.038,0.812,7,0.007163464
232,1,9,413,0.923,0.802,0.091,0.375,0.812,2,1.601079752
232,1,17,413,0.923,0.009,0.104,0.255,0.152,2,1.001262664
232,0,16,414,0.923,0.802,0.218,0.375,0.812,4,0.601079752
232,0,16,414,0.011,0.802,0.034,0.255,0.812,5,0.007163464
232,0,1,415,0.011,0.802,0.218,0.045,0.812,7,0.007163464
232,1,9,417,0.923,0.802,0.036,0.048,0.812,7,1.601079752
232,0,23,425,0.011,0.135,0.043,0.255,0.812,6,0.00120582
232,1,16,426,0.923,0.135,0.104,0.255,0.812,5,1.10117926
232,1,22,455,0.923,0.135,0.218,0.089,0.812,2,1.10117926
232,1,15,493,0.923,0.802,0.104,0.024,0.812,6,1.601079752
232,1,16,505,0.923,0.802,0.034,0.255,0.812,6,1.601079752
232,1,8,506,0.923,0.802,0.104,0.039,0.812,6,1.601079752
232,1,19,511,0.923,0.802,0.036,0.048,0.812,5,1.601079752
316,1,14,100,0.923,0.802,0.002,0.255,0.152,4,1.112517392
316,1,16,40,0.923,0.802,0.056,0.255,0.812,4,1.601079752
316,1,19,50,0.923,0.802,0.301,0.255,0.812,2,1.601079752
316,1,14,59,0.923,0.802,0.043,0.375,0.812,5,1.601079752
316,1,18,62,0.923,0.802,0.043,0.255,0.812,5,1.601079752
316,1,18,66,0.923,0.802,0.091,0.255,0.812,4,1.601079752
316,1,3,69,0.923,0.802,0.104,0.022,0.152,5,1.112517392
316,1,0,119,0.031,0.802,0.026,0.255,0.812,7,1.020187944
316,1,16,125,0.923,0.802,0.218,0.255,0.812,3,1.601079752
316,1,13,141,0.923,0.802,0.091,0.375,0.812,1,1.601079752
316,1,18,147,0.923,0.018,0.104,0.255,0.812,1,1.013490568
316,1,18,152,0.923,0.802,0.043,0.375,0.812,7,1.601079752
316,1,14,232,0.923,0.802,0.036,0.048,0.812,6,1.601079752
316,0,18,259,0.923,0.802,0.104,0.255,0.152,4,0.112517392
316,1,9,285,0.923,0.802,0.301,0.375,0.812,6,1.601079752
316,0,19,298,0.011,0.802,0.036,0.048,0.812,6,0.007163464
316,1,18,308,0.011,0.802,0.036,0.048,0.812,6,1.007163464
316,1,15,318,0.923,0.802,0.104,0.022,0.812,1,1.601079752
316,1,6,328,0.923,0.135,0.104,0.255,0.812,1,1.10117926
316,1,17,364,0.923,0.802,0.301,0.375,0.812,4,1.601079752
407,1,7,9,0.923,0.802,0.036,0.048,0.812,7,1.601079752
407,1,19,49,0.923,0.802,0.218,0.048,0.812,2,1.601079752
407,1,11,65,0.923,0.802,0.301,0.375,0.812,5,1.601079752
407,1,0,65,0.011,0.135,0.104,0.048,0.812,5,1.00120582
407,1,19,111,0.031,0.802,0.012,0.255,0.812,5,1.020187944
407,1,9,112,0.923,0.802,0.026,0.039,0.812,2,1.601079752
407,1,19,123,0.923,0.802,0.301,0.037,0.812,6,1.601079752
407,1,17,124,0.923,0.802,0.091,0.038,0.037,3,1.027389102
407,1,19,124,0.923,0.802,0.301,0.375,0.037,1,1.027389102
407,1,7,125,0.923,0.802,0.301,0.255,0.812,1,1.601079752
407,1,12,125,0.923,0.802,0.218,0.255,0.812,5,1.601079752
407,1,19,127,0.923,0.802,0.091,0.038,0.152,3,1.112517392
407,1,17,127,0.923,0.802,0.091,0.375,0.152,2,1.112517392
407,1,19,127,0.923,0.802,0.301,0.045,0.812,3,1.601079752
407,0,17,128,0.923,0.802,0.012,0.255,0.812,2,0.601079752
407,1,12,128,0.923,0.802,0.218,0.255,0.812,1,1.601079752
407,1,8,130,0.923,0.802,0.218,0.039,0.812,3,1.601079752
407,0,11,130,0.923,0.802,0.218,0.375,0.812,4,0.601079752
407,0,8,130,0.923,0.802,0.218,0.024,0.812,3,0.601079752
407,0,7,130,0.923,0.802,0.032,0.255,0.812,3,0.601079752
408,1,18,40,0.923,0.025,0.301,0.028,0.812,4,1.0187369
408,1,19,42,0.031,0.135,0.056,0.255,0.812,5,1.00339822
408,1,6,47,0.923,0.802,0.104,0.255,0.812,5,1.601079752
408,1,8,49,0.923,0.802,0.091,0.375,0.037,2,1.027389102
408,1,11,56,0.923,0.802,0.218,0.255,0.812,3,1.601079752
408,1,8,56,0.026,0.135,0.301,0.375,0.152,3,1.00053352
408,1,10,57,0.923,0.802,0.301,0.037,0.812,2,1.601079752
408,0,16,58,0.923,0.802,0.036,0.048,0.152,2,0.112517392
408,1,9,64,0.031,0.135,0.301,0.375,0.812,1,1.00339822
408,0,14,64,0.923,0.802,0.091,0.045,0.812,3,0.601079752
408,0,12,64,0.923,0.802,0.301,0.089,0.812,2,0.601079752
408,1,10,66,0.923,0.802,0.218,0.375,0.812,2,1.601079752
408,1,18,68,0.923,0.135,0.218,0.038,0.812,5,1.10117926
408,1,22,68,0.923,0.802,0.043,0.255,0.812,1,1.601079752
408,0,15,73,0.923,0.802,0.091,0.375,0.812,2,0.601079752
408,1,21,73,0.004,0.135,0.056,0.255,0.152,4,1.00008208
408,1,14,74,0.923,0.802,0.301,0.375,0.812,6,1.601079752
408,0,23,74,0.923,0.802,0.091,0.375,0.812,2,0.601079752
408,0,18,80,0.923,0.802,0.301,0.255,0.812,2,0.601079752
408,0,15,83,0.923,0.802,0.301,0.375,0.812,4,0.601079752
408,1,16,86,0.923,0.802,0.091,0.375,0.812,7,1.601079752
408,1,13,86,0.923,0.802,0.301,0.375,0.812,4,1.601079752
408,0,1,94,0.923,0.135,0.091,0.375,0.152,5,0.01893996
408,1,5,97,0.923,0.802,0.043,0.255,0.812,5,1.601079752
408,0,7,98,0.923,0.802,0.301,0.375,0.812,5,0.601079752
408,1,8,98,0.923,0.802,0.301,0.375,0.812,5,1.601079752
408,0,0,102,0.923,0.802,0.043,0.022,0.812,5,0.601079752
408,1,7,104,0.923,0.802,0.218,0.375,0.152,3,1.112517392
408,1,2,104,0.923,0.135,0.218,0.375,0.812,6,1.10117926
408,1,11,104,0.923,0.802,0.218,0.045,0.812,5,1.601079752
408,0,18,104,0.923,0.802,0.301,0.375,0.812,7,0.601079752
408,0,10,106,0.923,0.802,0.218,0.038,0.152,5,0.112517392
423,1,4,21,0.923,0.135,0.301,0.255,0.152,4,1.01893996
423,1,23,22,0.923,0.135,0.104,0.255,0.152,4,1.01893996
423,1,19,25,0.923,0.018,0.026,0.255,0.812,1,1.013490568
423,1,13,25,0.923,0.802,0.104,0.048,0.812,7,1.601079752
423,1,14,29,0.031,0.802,0.301,0.375,0.812,3,1.020187944
423,1,5,39,0.923,0.802,0.301,0.045,0.812,6,1.601079752
423,0,14,40,0.923,0.802,0.004,0.255,0.812,4,0.601079752
423,1,14,41,0.923,0.802,0.026,0.255,0.152,7,1.112517392
423,1,10,41,0.923,0.802,0.043,0.255,0.152,4,1.112517392
423,1,7,43,0.923,0.802,0.056,0.024,0.812,4,1.601079752
423,0,7,47,0.923,0.802,0.104,0.255,0.812,7,0.601079752
423,1,1,51,0.011,0.135,0.026,0.255,0.812,1,1.00120582
423,1,8,53,0.923,0.802,0.104,0.048,0.812,2,1.601079752
423,1,10,61,0.923,0.802,0.301,0.089,0.812,1,1.601079752
423,0,19,69,0.923,0.135,0.034,0.375,0.812,4,0.10117926
423,1,21,72,0.923,0.135,0.026,0.255,0.812,1,1.10117926
423,1,0,76,0.923,0.135,0.091,0.255,0.152,7,1.01893996
423,1,16,76,0.923,0.135,0.034,0.039,0.812,2,1.10117926
423,1,23,76,0.923,0.802,0.056,0.375,0.152,6,1.112517392
423,0,15,79,0.923,0.802,0.034,0.375,0.812,6,0.601079752
423,1,9,84,0.923,0.802,0.104,0.375,0.812,2,1.601079752
423,0,20,93,0.923,0.135,0.091,0.375,0.152,1,0.01893996
423,1,20,93,0.923,0.802,0.056,0.045,0.812,5,1.601079752
423,1,18,95,0.923,0.802,0.218,0.024,0.152,7,1.112517392
423,1,14,96,0.923,0.802,0.091,0.375,0.037,2,1.027389102
423,1,21,97,0.923,0.802,0.218,0.045,0.812,5,1.601079752
423,1,13,97,0.923,0.802,0.091,0.375,0.812,7,1.601079752
423,1,18,97,0.923,0.135,0.218,0.255,0.812,4,1.10117926
423,0,0,102,0.004,0.135,0.104,0.045,0.152,6,8.208e-05
423,1,20,108,0.031,0.025,0.034,0.255,0.812,5,1.0006293
423,1,18,114,0.923,0.135,0.301,0.255,0.812,4,1.10117926
423,1,21,117,0.923,0.802,0.301,0.037,0.812,6,1.601079752
423,1,19,129,0.923,0.004,0.104,0.028,0.152,4,1.000561184
423,1,7,138,0.923,0.802,0.218,0.255,0.812,2,1.601079752
423,1,14,144,0.923,0.802,0.043,0.024,0.812,3,1.601079752
423,1,3,172,0.923,0.802,0.043,0.045,0.812,7,1.601079752
424,0,9,9,0.923,0.802,0.218,0.024,0.152,6,0.112517392
424,1,3,18,0.923,0.135,0.056,0.028,0.812,6,1.10117926
424,1,5,25,0.923,0.135,0.056,0.255,0.812,2,1.10117926
424,1,10,50,0.026,0.135,0.026,0.039,0.812,2,1.00285012
424,1,19,59,0.923,0.135,0.034,0.375,0.812,7,1.10117926
424,1,3,67,0.011,0.802,0.104,0.037,0.812,7,1.007163464
424,0,22,69,0.923,0.802,0.056,0.039,0.812,4,0.601079752
424,1,17,88,0.923,0.802,0.034,0.255,0.152,6,1.112517392
424,0,10,89,0.923,0.025,0.043,0.028,0.812,6,0.0187369
424,1,20,90,0.923,0.025,0.043,0.045,0.812,1,1.0187369
424,0,14,93,0.923,0.802,0.012,0.045,0.812,4,0.601079752
424,1,14,94,0.923,0.802,0.301,0.255,0.812,6,1.601079752
424,1,19,95,0.026,0.135,0.301,0.255,0.812,6,1.00285012
424,0,8,98,0.923,0.135,0.301,0.375,0.812,5,0.10117926
428,1,14,32,0.923,0.802,0.104,0.255,0.812,3,1.601079752
428,1,21,82,0.923,0.802,0.036,0.048,0.812,7,1.601079752
428,1,11,104,0.923,0.802,0.104,0.255,0.812,3,1.601079752
428,1,14,126,0.923,0.018,0.104,0.028,0.812,2,1.013490568
428,1,13,145,0.923,0.802,0.056,0.255,0.812,1,1.601079752
428,0,7,149,0.923,0.802,0.104,0.024,0.812,6,0.601079752
428,1,6,167,0.923,0.802,0.056,0.255,0.812,6,1.601079752
428,1,13,169,0.923,0.802,0.104,0.039,0.812,2,1.601079752
428,1,5,180,0.923,0.802,0.104,0.048,0.812,1,1.601079752
428,1,3,180,0.923,0.802,0.043,0.255,0.812,7,1.601079752
428,0,20,185,0.923,0.802,0.036,0.048,0.812,7,0.601079752
428,1,15,186,0.923,0.802,0.301,0.045,0.812,7,1.601079752
428,1,18,188,0.923,0.802,0.091,0.255,0.812,6,1.601079752
428,1,14,188,0.923,0.802,0.301,0.375,0.037,2,1.027389102
428,1,12,188,0.923,0.802,0.301,0.375,0.812,5,1.601079752
428,1,8,189,0.923,0.802,0.036,0.048,0.812,4,1.601079752
428,1,19,189,0.923,0.802,0.012,0.375,0.812,6,1.601079752
428,1,20,190,0.923,0.802,0.091,0.375,0.037,6,1.027389102
428,1,13,191,0.923,0.802,0.301,0.375,0.812,6,1.601079752
428,0,14,191,0.003,0.802,0.218,0.375,0.812,4,0.001953672
428,1,11,192,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,1,10,7,0.923,0.802,0.091,0.375,0.812,4,1.601079752
101,0,8,8,0.923,0.018,0.091,0.375,0.812,2,0.013490568
101,1,11,9,0.923,0.135,0.104,0.255,0.812,4,1.10117926
101,1,20,9,0.011,0.018,0.036,0.048,0.812,2,1.000160776
101,1,15,9,0.923,0.802,0.218,0.375,0.812,7,1.601079752
101,0,7,12,0.923,0.135,0.301,0.375,0.812,4,0.10117926
101,1,9,13,0.923,0.135,0.056,0.255,0.812,2,1.10117926
101,1,6,14,0.923,0.802,0.043,0.022,0.812,2,1.601079752
101,0,19,17,0.923,0.018,0.006,0.375,0.812,7,0.013490568
101,1,19,18,0.011,0.802,0.043,0.024,0.812,6,1.007163464
101,1,9,21,0.923,0.135,0.218,0.375,0.812,1,1.10117926
101,1,6,22,0.923,0.135,0.104,0.255,0.152,3,1.01893996
101,1,15,24,0.923,0.135,0.056,0.039,0.812,6,1.10117926
101,1,9,24,0.923,0.135,0.006,0.255,0.812,7,1.10117926
101,1,15,30,0.923,0.802,0.301,0.375,0.812,4,1.601079752
101,0,10,30,0.923,0.802,0.301,0.089,0.812,1,0.601079752
101,1,16,31,0.923,0.135,0.301,0.375,0.812,5,1.10117926
101,1,5,32,0.923,0.802,0.034,0.255,0.812,7,1.601079752
101,1,13,32,0.923,0.802,0.043,0.255,0.812,4,1.601079752
101,0,16,32,0.923,0.018,0.104,0.255,0.812,4,0.013490568
101,0,14,32,0.923,0.802,0.218,0.375,0.152,2,0.112517392
101,0,23,33,0.923,0.135,0.034,0.255,0.812,5,0.10117926
101,1,11,36,0.923,0.802,0.034,0.255,0.812,7,1.601079752
101,1,6,37,0.923,0.018,0.301,0.089,0.812,1,1.013490568
101,0,6,37,0.923,0.802,0.104,0.375,0.812,1,0.601079752
101,0,22,37,0.001,0.018,0.032,0.038,0.812,6,1.4616e-05
101,0,14,37,0.923,0.802,0.301,0.375,0.812,5,0.601079752
101,1,18,38,0.923,0.018,0.091,0.375,0.812,5,1.013490568
101,1,11,38,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,0,13,39,0.923,0.802,0.034,0.255,0.812,3,0.601079752
101,0,19,39,0.923,0.802,0.056,0.255,0.812,5,0.601079752
101,0,21,39,0.923,0.802,0.043,0.024,0.812,1,0.601079752
101,0,5,39,0.923,0.802,0.218,0.024,0.812,1,0.601079752
101,1,8,41,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,1,18,41,0.923,0.802,0.091,0.375,0.812,6,1.601079752
101,1,16,41,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,1,12,42,0.031,0.802,0.091,0.089,0.812,1,1.020187944
101,1,11,45,0.031,0.802,0.091,0.375,0.812,2,1.020187944
101,1,12,45,0.923,0.802,0.301,0.048,0.812,3,1.601079752
101,1,10,46,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,16,47,0.923,0.802,0.091,0.375,0.812,6,1.601079752
101,1,19,47,0.923,0.802,0.301,0.375,0.812,7,1.601079752
101,1,16,48,0.923,0.802,0.091,0.375,0.812,7,1.601079752
101,1,15,48,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,0,8,49,0.923,0.802,0.301,0.375,0.812,5,0.601079752
101,0,10,50,0.923,0.802,0.218,0.089,0.812,7,0.601079752
101,0,11,50,0.923,0.802,0.301,0.255,0.812,4,0.601079752
101,1,9,50,0.923,0.802,0.034,0.375,0.812,6,1.601079752
101,1,17,50,0.923,0.802,0.218,0.375,0.812,4,1.601079752
101,1,11,50,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,1,11,50,0.923,0.802,0.218,0.375,0.812,1,1.601079752
101,1,7,50,0.923,0.802,0.091,0.375,0.812,5,1.601079752
101,1,11,50,0.923,0.802,0.301,0.375,0.812,5,1.601079752
101,1,8,50,0.923,0.802,0.301,0.375,0.812,1,1.601079752
101,1,8,50,0.923,0.802,0.301,0.089,0.812,6,1.601079752
101,1,22,50,0.923,0.802,0.301,0.037,0.812,2,1.601079752
101,1,12,50,0.001,0.802,0.034,0.375,0.812,4,1.000651224
101,1,17,50,0.031,0.802,0.301,0.375,0.812,3,1.020187944
101,0,11,50,0.923,0.802,0.218,0.375,0.812,1,0.601079752
101,0,18,50,0.923,0.802,0.218,0.255,0.812,5,0.601079752
101,1,11,51,0.923,0.802,0.218,0.375,0.812,6,1.601079752
101,0,15,51,0.923,0.802,0.301,0.375,0.812,1,0.601079752
