@relation R_data_frame

@attribute BR numeric
@attribute Gravidade numeric
@attribute Hour numeric
@attribute KMArredondado numeric
@attribute tx_RestVisibi numeric
@attribute tx_CondPista numeric
@attribute tx_TipoAcident numeric
@attribute tx_CausaAcident numeric
@attribute tx_TracadoVia numeric
@attribute DiaSemana numeric
@attribute Periodo numeric
@attribute tx_Gravidade numeric

@data
101,1,18,68,0.923,0.802,0.301,0.089,0.812,2,4,3.06
101,1,18,68,0.923,0.802,0.032,0.255,0.812,2,4,3.06
101,1,19,68,0.923,0.802,0.218,0.375,0.812,3,4,3.06
101,1,2,70,0.923,0.802,0.104,0.255,0.152,1,1,2.524
101,1,7,71,0.923,0.135,0.301,0.375,0.812,7,2,2.518
101,1,22,73,0.923,0.802,0.218,0.255,0.812,7,4,3.06
101,0,6,74,0.923,0.802,0.104,0.039,0.812,7,2,2.06
101,0,8,75,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,0,17,83,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,1,21,83,0.923,0.135,0.218,0.255,0.812,3,4,2.518
101,1,19,83,0.031,0.802,0.012,0.255,0.812,6,4,2.336
101,1,17,83,0.031,0.802,0.032,0.255,0.812,1,3,2.336
101,1,18,83,0.923,0.802,0.218,0.375,0.812,5,4,3.06
101,1,9,83,0.923,0.802,0.218,0.375,0.812,6,2,3.06
101,1,11,83,0.923,0.802,0.218,0.255,0.812,2,2,3.06
101,1,18,83,0.923,0.802,0.301,0.038,0.812,2,4,3.06
101,0,20,86,0.923,0.802,0.034,0.255,0.812,3,4,2.06
101,1,6,87,0.923,0.802,0.218,0.038,0.812,4,2,3.06
101,1,9,87,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,0,11,89,0.923,0.802,0.104,0.039,0.812,6,2,2.06
101,1,13,90,0.923,0.802,0.301,0.255,0.812,2,3,3.06
101,0,17,95,0.923,0.802,0.218,0.375,0.152,2,3,1.524
101,1,22,102,0.923,0.802,0.012,0.255,0.812,7,4,3.06
101,0,9,106,0.923,0.802,0.034,0.375,0.812,7,2,2.06
101,0,22,159,0.026,0.802,0.043,0.024,0.152,3,4,0.796
101,0,10,2,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,0,7,8,0.923,0.802,0.301,0.255,0.812,1,2,2.06
101,0,19,2,0.923,0.802,0.056,0.255,0.152,7,4,1.524
101,0,23,2,0.031,0.802,0.056,0.255,0.152,3,4,0.8
101,0,19,6,0.923,0.802,0.301,0.255,0.812,2,4,2.06
101,0,1,7,0.923,0.802,0.218,0.255,0.812,2,1,2.06
101,0,6,7,0.923,0.802,0.026,0.255,0.812,5,2,2.06
101,0,0,7,0.923,0.802,0.301,0.375,0.812,1,1,2.06
101,1,16,8,0.923,0.802,0.091,0.375,0.812,7,3,3.06
101,0,18,8,0.923,0.004,0.301,0.375,0.812,3,4,1.412
101,0,19,11,0.031,0.802,0.218,0.039,0.812,3,4,1.336
101,0,6,12,0.923,0.135,0.056,0.255,0.812,7,2,1.518
101,0,22,12,0.923,0.018,0.104,0.028,0.812,7,4,1.423
101,0,11,13,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,0,17,15,0.923,0.802,0.218,0.024,0.812,5,3,2.06
101,0,8,18,0.923,0.802,0.301,0.089,0.812,2,2,2.06
101,0,19,22,0.923,0.802,0.104,0.255,0.812,7,4,2.06
101,0,6,27,0.923,0.802,0.056,0.024,0.812,5,2,2.06
101,0,16,33,0.923,0.802,0.301,0.255,0.152,5,3,1.524
101,1,19,36,0.923,0.802,0.301,0.255,0.812,3,4,3.06
101,0,8,36,0.923,0.802,0.301,0.375,0.812,6,2,2.06
101,0,14,38,0.923,0.802,0.301,0.255,0.812,2,3,2.06
101,0,17,38,0.923,0.802,0.004,0.255,0.152,2,3,1.524
101,1,23,38,0.923,0.802,0.104,0.024,0.812,5,4,3.06
101,1,13,41,0.923,0.802,0.218,0.375,0.812,5,3,3.06
101,0,19,41,0.923,0.802,0.218,0.375,0.812,1,4,2.06
101,0,16,42,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,16,42,0.923,0.802,0.301,0.255,0.812,3,3,2.06
101,0,18,43,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,16,45,0.923,0.802,0.218,0.255,0.812,5,3,2.06
101,0,17,45,0.923,0.802,0.091,0.375,0.037,3,3,1.431
101,0,17,46,0.923,0.802,0.301,0.255,0.812,1,3,2.06
101,0,12,46,0.923,0.802,0.301,0.255,0.812,5,3,2.06
101,0,17,48,0.923,0.802,0.218,0.375,0.812,7,3,2.06
101,0,18,49,0.923,0.802,0.301,0.375,0.812,7,4,2.06
101,0,15,49,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,0,16,50,0.923,0.802,0.034,0.375,0.812,2,3,2.06
101,0,12,50,0.923,0.802,0.034,0.375,0.812,4,3,2.06
101,0,16,50,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,16,50,0.923,0.802,0.218,0.375,0.812,4,3,2.06
101,0,11,50,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,16,51,0.923,0.802,0.218,0.375,0.812,2,3,2.06
101,0,18,51,0.923,0.802,0.091,0.375,0.812,2,4,2.06
101,0,18,51,0.923,0.802,0.301,0.024,0.812,1,4,2.06
101,0,12,52,0.003,0.802,0.218,0.255,0.152,3,3,0.777
101,0,11,52,0.923,0.802,0.091,0.255,0.812,4,2,2.06
101,0,7,54,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,7,54,0.923,0.802,0.034,0.028,0.152,3,2,1.524
101,0,9,54,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,1,20,55,0.923,0.802,0.032,0.255,0.812,6,4,3.06
101,0,9,56,0.923,0.802,0.026,0.375,0.812,4,2,2.06
101,0,11,58,0.923,0.802,0.056,0.375,0.812,6,2,2.06
101,0,16,59,0.923,0.802,0.036,0.048,0.152,4,3,1.524
101,0,20,59,0.923,0.802,0.043,0.255,0.152,3,4,1.524
101,0,11,59,0.923,0.802,0.056,0.255,0.152,3,2,1.524
101,0,16,60,0.923,0.802,0.036,0.048,0.812,7,3,2.06
101,0,16,60,0.923,0.802,0.034,0.375,0.812,3,3,2.06
101,0,6,60,0.923,0.802,0.301,0.255,0.812,5,2,2.06
101,0,20,60,0.923,0.802,0.032,0.255,0.812,1,4,2.06
101,1,17,63,0.923,0.802,0.056,0.255,0.812,7,3,3.06
101,0,7,64,0.923,0.802,0.218,0.255,0.812,5,2,2.06
101,0,13,64,0.923,0.802,0.218,0.375,0.812,6,3,2.06
101,0,9,65,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,1,11,65,0.923,0.802,0.012,0.255,0.812,4,2,3.06
101,0,18,66,0.923,0.802,0.301,0.089,0.812,6,4,2.06
101,0,8,66,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,0,8,67,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,0,9,67,0.923,0.135,0.301,0.375,0.812,1,2,1.518
101,0,13,67,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,8,68,0.923,0.802,0.218,0.255,0.812,4,2,2.06
101,0,11,68,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,0,16,68,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,16,68,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,16,68,0.923,0.802,0.012,0.038,0.812,1,3,2.06
101,0,17,68,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,15,68,0.923,0.802,0.301,0.089,0.812,5,3,2.06
101,1,15,68,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,1,10,68,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,6,68,0.923,0.802,0.301,0.375,0.812,4,2,3.06
101,1,12,68,0.923,0.802,0.301,0.089,0.812,2,3,3.06
101,0,8,68,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,10,68,0.923,0.802,0.301,0.375,0.812,3,2,2.06
101,0,11,68,0.923,0.802,0.218,0.375,0.812,2,2,2.06
101,1,8,68,0.923,0.802,0.301,0.089,0.812,4,2,3.06
101,0,17,69,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,0,11,69,0.923,0.802,0.218,0.255,0.812,2,2,2.06
101,0,10,69,0.923,0.135,0.301,0.375,0.812,2,2,1.518
101,0,11,69,0.923,0.135,0.301,0.375,0.812,5,2,1.518
101,0,18,69,0.923,0.802,0.218,0.375,0.812,5,4,2.06
101,0,14,69,0.923,0.802,0.301,0.375,0.812,6,3,2.06
101,0,10,69,0.923,0.802,0.301,0.089,0.812,2,2,2.06
101,0,13,69,0.923,0.802,0.004,0.039,0.812,6,3,2.06
101,0,11,69,0.923,0.802,0.104,0.375,0.152,1,2,1.524
101,1,21,69,0.923,0.802,0.301,0.255,0.152,6,4,2.524
101,0,11,70,0.923,0.135,0.034,0.255,0.152,5,2,0.983
101,1,16,70,0.923,0.802,0.091,0.255,0.812,7,3,3.06
101,1,8,70,0.923,0.802,0.043,0.255,0.812,3,2,3.06
101,1,12,70,0.923,0.802,0.301,0.375,0.152,4,3,2.524
101,1,7,70,0.923,0.802,0.301,0.089,0.812,4,2,3.06
101,1,10,70,0.923,0.802,0.012,0.375,0.152,3,2,2.524
101,1,11,70,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,1,13,70,0.923,0.802,0.218,0.375,0.152,5,3,2.524
101,1,15,70,0.923,0.802,0.218,0.255,0.812,5,3,3.06
101,1,14,70,0.923,0.802,0.104,0.045,0.812,7,3,3.06
101,1,4,70,0.923,0.802,0.104,0.255,0.812,5,1,3.06
101,1,18,70,0.923,0.802,0.026,0.255,0.812,2,4,3.06
101,0,17,70,0.031,0.802,0.218,0.375,0.812,5,3,1.336
101,0,17,71,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,0,18,71,0.923,0.802,0.104,0.255,0.812,7,4,2.06
101,0,15,71,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,0,18,71,0.923,0.802,0.034,0.255,0.812,2,4,2.06
101,0,6,71,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,7,71,0.923,0.802,0.301,0.375,0.152,4,2,1.524
101,1,8,71,0.923,0.802,0.218,0.375,0.812,4,2,3.06
101,0,9,72,0.923,0.802,0.218,0.375,0.152,4,2,1.524
101,0,9,72,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,7,76,0.923,0.135,0.056,0.375,0.152,3,2,0.983
101,0,18,76,0.923,0.802,0.301,0.375,0.812,1,4,2.06
101,0,21,76,0.923,0.802,0.026,0.022,0.152,6,4,1.524
101,0,1,78,0.026,0.802,0.218,0.375,0.812,7,1,1.332
101,0,19,78,0.923,0.802,0.301,0.375,0.152,2,4,1.524
101,0,18,78,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,8,78,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,0,7,78,0.923,0.802,0.091,0.375,0.812,2,2,2.06
101,0,15,79,0.923,0.025,0.032,0.375,0.152,6,3,0.893
101,0,15,80,0.031,0.802,0.218,0.375,0.037,2,3,0.706
101,0,19,80,0.923,0.802,0.043,0.039,0.812,3,4,2.06
101,0,17,80,0.923,0.802,0.218,0.045,0.152,7,3,1.524
101,0,5,81,0.923,0.802,0.218,0.375,0.152,5,2,1.524
101,0,17,81,0.031,0.802,0.012,0.255,0.812,2,3,1.336
101,0,19,81,0.923,0.802,0.034,0.375,0.812,5,4,2.06
101,0,13,81,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,17,82,0.031,0.135,0.218,0.375,0.152,3,3,0.258
101,0,19,82,0.923,0.802,0.301,0.375,0.812,4,4,2.06
101,0,11,82,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,10,82,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,12,82,0.923,0.802,0.301,0.255,0.812,2,3,2.06
101,0,17,82,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,0,7,83,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,1,18,83,0.011,0.802,0.301,0.255,0.812,1,4,2.32
101,1,14,83,0.031,0.802,0.218,0.255,0.812,4,3,2.336
101,1,20,83,0.923,0.802,0.034,0.255,0.812,3,4,3.06
101,1,14,83,0.923,0.802,0.301,0.255,0.812,6,3,3.06
101,0,16,83,0.923,0.802,0.301,0.375,0.812,1,3,2.06
101,0,9,84,0.923,0.802,0.218,0.375,0.812,6,2,2.06
101,0,19,84,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,16,84,0.923,0.018,0.301,0.255,0.812,1,3,1.423
101,0,14,84,0.923,0.802,0.218,0.255,0.812,5,3,2.06
101,0,18,85,0.923,0.802,0.056,0.255,0.812,7,4,2.06
101,0,19,86,0.923,0.802,0.034,0.375,0.812,1,4,2.06
101,0,19,86,0.923,0.802,0.091,0.375,0.812,3,4,2.06
101,0,17,87,0.923,0.802,0.104,0.255,0.812,1,3,2.06
101,0,22,87,0.923,0.802,0.036,0.048,0.812,2,4,2.06
101,0,18,90,0.923,0.802,0.012,0.375,0.812,1,4,2.06
101,1,16,90,0.031,0.802,0.091,0.375,0.812,1,3,2.336
101,0,21,91,0.923,0.802,0.301,0.255,0.812,6,4,2.06
101,0,7,91,0.923,0.802,0.301,0.375,0.812,3,2,2.06
101,0,0,91,0.923,0.802,0.104,0.048,0.812,3,1,2.06
101,0,13,91,0.923,0.802,0.301,0.375,0.037,7,3,1.431
101,0,18,92,0.923,0.802,0.034,0.255,0.812,7,4,2.06
101,0,18,92,0.923,0.802,0.091,0.375,0.812,6,4,2.06
101,0,17,94,0.923,0.802,0.043,0.255,0.812,5,3,2.06
101,0,9,96,0.923,0.802,0.218,0.375,0.037,3,2,1.431
101,0,16,97,0.923,0.135,0.301,0.255,0.812,2,3,1.518
101,0,15,98,0.923,0.802,0.104,0.039,0.812,6,3,2.06
101,0,14,99,0.923,0.802,0.218,0.375,0.812,4,3,2.06
101,0,19,100,0.923,0.802,0.218,0.375,0.812,4,4,2.06
101,0,15,100,0.923,0.802,0.091,0.375,0.812,6,3,2.06
101,0,19,101,0.923,0.802,0.043,0.375,0.812,5,4,2.06
101,0,18,104,0.923,0.802,0.301,0.037,0.812,6,4,2.06
101,0,6,105,0.923,0.802,0.301,0.255,0.812,5,2,2.06
101,0,2,106,0.031,0.018,0.104,0.255,0.812,4,1,0.699
101,0,6,106,0.923,0.018,0.034,0.028,0.152,5,2,0.888
101,0,11,110,0.923,0.802,0.104,0.255,0.812,1,2,2.06
101,1,9,112,0.923,0.135,0.034,0.255,0.812,4,2,2.518
101,0,19,112,0.923,0.135,0.218,0.375,0.812,7,4,1.518
101,0,11,122,0.031,0.018,0.002,0.255,0.812,5,2,0.699
101,0,11,123,0.923,0.802,0.218,0.375,0.812,5,2,2.06
101,0,22,132,0.923,0.802,0.218,0.255,0.812,4,4,2.06
101,0,15,133,0.923,0.802,0.012,0.255,0.812,1,3,2.06
101,0,20,134,0.923,0.802,0.043,0.255,0.812,7,4,2.06
101,1,4,136,0.923,0.802,0.026,0.255,0.812,3,1,3.06
101,0,18,148,0.923,0.802,0.036,0.048,0.812,6,4,2.06
101,0,18,149,0.923,0.018,0.301,0.375,0.812,5,4,1.423
101,1,12,158,0.923,0.802,0.301,0.255,0.812,4,3,3.06
101,0,20,160,0.923,0.802,0.043,0.255,0.812,1,4,2.06
101,0,21,167,0.026,0.025,0.104,0.037,0.152,6,4,0.165
101,0,7,4,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,12,4,0.923,0.802,0.026,0.037,0.812,4,3,2.06
101,0,0,5,0.923,0.018,0.301,0.375,0.812,4,1,1.423
101,0,17,5,0.923,0.802,0.301,0.375,0.812,6,3,2.06
101,0,6,5,0.923,0.802,0.301,0.255,0.812,1,2,2.06
101,0,22,5,0.923,0.802,0.301,0.255,0.812,5,4,2.06
101,0,7,6,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,0,11,8,0.923,0.802,0.091,0.375,0.812,1,2,2.06
101,0,12,9,0.923,0.802,0.034,0.255,0.812,2,3,2.06
101,0,19,9,0.923,0.802,0.301,0.089,0.812,3,4,2.06
101,0,7,10,0.923,0.802,0.218,0.028,0.812,6,2,2.06
101,0,7,10,0.923,0.802,0.301,0.375,0.812,6,2,2.06
101,0,18,10,0.923,0.802,0.301,0.375,0.812,5,4,2.06
101,0,13,10,0.923,0.802,0.301,0.089,0.812,1,3,2.06
101,0,17,11,0.923,0.009,0.043,0.375,0.812,7,3,1.416
101,0,17,12,0.923,0.802,0.301,0.375,0.812,6,3,2.06
101,0,8,20,0.923,0.018,0.301,0.375,0.812,2,2,1.423
101,0,5,20,0.923,0.018,0.104,0.255,0.152,7,2,0.888
101,0,8,20,0.923,0.802,0.218,0.375,0.812,5,2,2.06
101,0,1,20,0.923,0.802,0.104,0.375,0.152,2,1,1.524
101,0,19,20,0.923,0.802,0.104,0.255,0.152,5,4,1.524
101,0,7,20,0.923,0.802,0.104,0.037,0.152,5,2,1.524
101,1,6,21,0.923,0.135,0.218,0.375,0.812,1,2,2.518
101,1,17,21,0.923,0.802,0.218,0.024,0.812,6,3,3.06
101,1,15,21,0.923,0.802,0.301,0.255,0.812,3,3,3.06
101,0,10,23,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,19,24,0.923,0.802,0.034,0.375,0.812,7,4,2.06
101,0,19,25,0.923,0.802,0.301,0.255,0.812,6,4,2.06
101,0,3,29,0.923,0.802,0.301,0.375,0.812,4,1,2.06
101,0,7,32,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,16,37,0.003,0.802,0.218,0.375,0.812,5,3,1.313
101,0,6,41,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,1,8,42,0.923,0.802,0.301,0.375,0.812,1,2,3.06
101,1,18,42,0.923,0.802,0.012,0.045,0.812,7,4,3.06
101,0,9,43,0.923,0.802,0.218,0.089,0.812,6,2,2.06
101,0,15,43,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,18,44,0.923,0.802,0.218,0.375,0.812,6,4,2.06
101,0,16,44,0.923,0.802,0.301,0.089,0.812,1,3,2.06
101,0,12,45,0.923,0.802,0.034,0.375,0.812,6,3,2.06
101,0,20,46,0.923,0.802,0.218,0.045,0.812,1,4,2.06
101,0,22,46,0.923,0.802,0.301,0.045,0.812,7,4,2.06
101,0,14,46,0.923,0.802,0.091,0.255,0.812,7,3,2.06
101,0,9,47,0.923,0.802,0.301,0.048,0.812,4,2,2.06
101,0,11,48,0.923,0.802,0.218,0.255,0.812,1,2,2.06
101,0,9,48,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,1,16,48,0.923,0.802,0.091,0.255,0.812,5,3,3.06
101,1,21,48,0.923,0.802,0.301,0.375,0.812,6,4,3.06
101,0,10,48,0.923,0.802,0.301,0.375,0.812,6,2,2.06
101,0,11,49,0.923,0.802,0.218,0.375,0.812,6,2,2.06
101,1,16,50,0.923,0.802,0.301,0.375,0.812,7,3,3.06
101,0,15,50,0.923,0.802,0.218,0.038,0.812,1,3,2.06
101,0,17,50,0.923,0.802,0.218,0.255,0.812,3,3,2.06
101,1,8,51,0.923,0.802,0.218,0.375,0.812,1,2,3.06
101,1,12,51,0.923,0.802,0.218,0.375,0.812,6,3,3.06
101,0,12,51,0.923,0.802,0.012,0.037,0.812,2,3,2.06
101,0,13,51,0.923,0.802,0.218,0.375,0.812,1,3,2.06
101,1,19,51,0.923,0.802,0.091,0.375,0.812,5,4,3.06
101,0,11,52,0.923,0.802,0.218,0.375,0.812,3,2,2.06
101,0,22,53,0.031,0.802,0.012,0.255,0.812,5,4,1.336
101,0,19,54,0.923,0.802,0.104,0.255,0.812,5,4,2.06
101,0,21,54,0.923,0.802,0.104,0.255,0.812,6,4,2.06
101,1,14,55,0.923,0.802,0.043,0.375,0.812,7,3,3.06
101,0,19,56,0.923,0.802,0.301,0.255,0.812,2,4,2.06
101,0,18,57,0.923,0.802,0.034,0.375,0.812,2,4,2.06
101,0,14,57,0.923,0.802,0.218,0.255,0.812,1,3,2.06
101,0,16,59,0.923,0.802,0.301,0.255,0.812,4,3,2.06
101,0,21,60,0.923,0.135,0.056,0.037,0.152,1,4,0.983
101,0,7,60,0.923,0.802,0.104,0.255,0.812,6,2,2.06
101,0,20,61,0.923,0.025,0.301,0.255,0.812,2,4,1.429
101,0,7,61,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,7,61,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,12,62,0.923,0.802,0.301,0.375,0.812,7,3,2.06
101,0,18,62,0.923,0.802,0.301,0.255,0.812,2,4,2.06
101,0,16,63,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,1,14,64,0.923,0.802,0.301,0.375,0.812,1,3,3.06
101,0,18,64,0.923,0.802,0.218,0.375,0.812,1,4,2.06
101,0,6,65,0.923,0.802,0.012,0.255,0.812,5,2,2.06
101,0,17,65,0.923,0.802,0.034,0.375,0.812,4,3,2.06
101,0,13,65,0.923,0.802,0.301,0.375,0.812,6,3,2.06
101,0,8,66,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,7,66,0.923,0.802,0.104,0.255,0.812,6,2,2.06
101,1,11,66,0.923,0.802,0.218,0.255,0.812,3,2,3.06
101,0,15,66,0.923,0.802,0.301,0.375,0.812,5,3,2.06
101,0,7,66,0.026,0.802,0.301,0.255,0.812,3,2,1.332
101,1,16,67,0.923,0.802,0.218,0.375,0.812,4,3,3.06
101,0,10,67,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,9,67,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,0,15,67,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,1,23,68,0.923,0.802,0.301,0.375,0.812,6,4,3.06
101,1,19,68,0.923,0.802,0.301,0.375,0.812,7,4,3.06
101,0,1,68,0.923,0.802,0.043,0.038,0.812,1,1,2.06
101,0,18,68,0.923,0.802,0.301,0.039,0.812,3,4,2.06
101,1,18,68,0.923,0.802,0.218,0.375,0.812,6,4,3.06
101,1,15,68,0.923,0.802,0.301,0.375,0.812,4,3,3.06
101,1,8,68,0.923,0.802,0.301,0.045,0.812,2,2,3.06
101,1,17,68,0.923,0.802,0.104,0.028,0.812,3,3,3.06
101,1,6,68,0.923,0.802,0.301,0.375,0.037,3,2,2.431
101,1,18,68,0.923,0.802,0.301,0.375,0.812,4,4,3.06
101,0,16,68,0.923,0.802,0.218,0.375,0.812,1,3,2.06
101,0,16,68,0.923,0.802,0.301,0.375,0.812,2,3,2.06
101,0,10,68,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,0,8,68,0.923,0.802,0.301,0.375,0.812,5,2,2.06
101,1,1,68,0.923,0.802,0.032,0.255,0.812,6,1,3.06
101,0,7,69,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,1,18,69,0.923,0.802,0.034,0.375,0.812,5,4,3.06
101,1,8,69,0.923,0.802,0.218,0.375,0.812,3,2,3.06
101,0,17,69,0.031,0.802,0.218,0.375,0.812,2,3,1.336
101,0,17,69,0.923,0.802,0.036,0.048,0.812,6,3,2.06
101,0,13,69,0.923,0.802,0.218,0.039,0.812,1,3,2.06
101,0,16,69,0.923,0.802,0.218,0.375,0.812,3,3,2.06
101,0,8,69,0.923,0.802,0.218,0.089,0.812,4,2,2.06
101,0,17,69,0.923,0.802,0.301,0.089,0.812,4,3,2.06
101,1,15,70,0.923,0.802,0.301,0.038,0.812,3,3,3.06
101,1,8,70,0.923,0.135,0.026,0.255,0.812,7,2,2.518
101,1,9,70,0.923,0.802,0.301,0.375,0.812,2,2,3.06
101,1,9,70,0.923,0.802,0.301,0.375,0.812,5,2,3.06
101,1,13,71,0.923,0.802,0.301,0.375,0.812,5,3,3.06
101,0,15,71,0.923,0.802,0.034,0.375,0.812,2,3,2.06
101,0,22,71,0.923,0.802,0.301,0.255,0.812,5,4,2.06
101,0,17,71,0.923,0.802,0.034,0.375,0.812,6,3,2.06
101,0,12,71,0.923,0.802,0.218,0.375,0.152,5,3,1.524
101,0,18,72,0.923,0.802,0.218,0.255,0.152,7,4,1.524
101,1,2,73,0.923,0.135,0.056,0.255,0.152,2,1,1.983
101,0,18,74,0.923,0.802,0.104,0.375,0.152,6,4,1.524
101,0,0,74,0.923,0.802,0.043,0.038,0.812,7,1,2.06
101,0,10,74,0.923,0.802,0.301,0.089,0.812,4,2,2.06
101,0,8,75,0.923,0.802,0.301,0.375,0.812,2,2,2.06
101,0,9,75,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,14,76,0.923,0.802,0.301,0.375,0.812,3,3,2.06
101,0,22,76,0.923,0.802,0.032,0.255,0.152,7,4,1.524
101,0,19,77,0.923,0.802,0.091,0.255,0.037,1,4,1.431
101,0,10,77,0.923,0.802,0.218,0.255,0.812,1,2,2.06
101,0,9,77,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,1,8,77,0.923,0.025,0.034,0.375,0.812,1,2,2.429
101,0,11,77,0.923,0.802,0.301,0.255,0.812,5,2,2.06
101,0,19,77,0.923,0.802,0.091,0.375,0.812,5,4,2.06
101,0,18,77,0.923,0.802,0.034,0.375,0.812,3,4,2.06
101,0,18,77,0.923,0.802,0.034,0.255,0.812,7,4,2.06
101,0,15,78,0.923,0.802,0.301,0.375,0.812,4,3,2.06
101,1,6,78,0.923,0.802,0.301,0.089,0.812,4,2,3.06
101,0,21,78,0.923,0.802,0.218,0.375,0.812,2,4,2.06
101,0,7,79,0.923,0.802,0.301,0.089,0.812,1,2,2.06
101,0,14,79,0.923,0.802,0.218,0.375,0.812,5,3,2.06
101,1,20,80,0.923,0.802,0.218,0.375,0.037,2,4,2.431
101,1,18,80,0.923,0.802,0.091,0.375,0.812,3,4,3.06
101,0,11,80,0.923,0.802,0.301,0.089,0.812,3,2,2.06
101,0,8,81,0.923,0.802,0.218,0.375,0.152,2,2,1.524
101,0,11,81,0.923,0.802,0.218,0.255,0.812,4,2,2.06
101,1,18,81,0.923,0.802,0.012,0.375,0.812,3,4,3.06
101,1,7,81,0.923,0.802,0.301,0.255,0.812,5,2,3.06
101,0,8,81,0.923,0.802,0.218,0.375,0.812,4,2,2.06
101,0,7,81,0.923,0.802,0.301,0.375,0.812,1,2,2.06
101,1,18,82,0.923,0.802,0.218,0.375,0.037,4,4,2.431
101,0,9,83,0.923,0.802,0.301,0.255,0.812,4,2,2.06
101,0,13,83,0.923,0.802,0.301,0.255,0.037,2,3,1.431
101,1,9,83,0.923,0.802,0.091,0.375,0.812,7,2,3.06
101,1,16,83,0.923,0.802,0.104,0.045,0.152,7,3,2.524
101,1,11,84,0.923,0.802,0.218,0.375,0.812,2,2,3.06
101,0,8,85,0.923,0.802,0.104,0.255,0.152,2,2,1.524
101,1,21,85,0.923,0.802,0.301,0.255,0.812,3,4,3.06
101,0,10,85,0.923,0.802,0.301,0.375,0.812,4,2,2.06
101,0,22,85,0.923,0.802,0.104,0.039,0.812,3,4,2.06
101,1,19,86,0.923,0.802,0.032,0.255,0.812,2,4,3.06
101,0,20,86,0.031,0.802,0.034,0.375,0.812,2,4,1.336
101,0,15,88,0.923,0.802,0.012,0.375,0.812,6,3,2.06
101,0,12,89,0.923,0.802,0.104,0.039,0.812,2,3,2.06
101,1,12,91,0.923,0.802,0.218,0.089,0.812,2,3,3.06
101,1,5,92,0.923,0.802,0.218,0.375,0.812,5,2,3.06
101,1,19,92,0.923,0.802,0.218,0.255,0.812,7,4,3.06
101,0,7,92,0.031,0.802,0.091,0.375,0.812,7,2,1.336
101,1,6,93,0.923,0.802,0.301,0.375,0.812,4,2,3.06
